dataset,feature,operator,quantile,cutpoint,horizon_bars,direction,hour_start,hour_width,execution,y2025_quarters,confirmation_bh_q,neighbor_stress,y2024.n_selected,y2024.n_baseline,y2024.selected_mean_atr,y2024.baseline_mean_atr,y2024.edge_atr,y2024.p_fast,y2025_fast.n_selected,y2025_fast.n_baseline,y2025_fast.selected_mean_atr,y2025_fast.baseline_mean_atr,y2025_fast.edge_atr,y2025_fast.p_fast,y2025_hac.n_selected,y2025_hac.n_baseline,y2025_hac.edge_atr,y2025_hac.hac_lag,y2025_hac.hac_se,y2025_hac.hac_z,y2025_hac.p_hac
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret3,lt,0.05,-1.9514620402302503,3,1,,,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 3711, 'n_baseline': 81870, 'selected_mean_atr': 0.04177500115980972, 'baseline_mean_atr': 0.020935054141364623, 'edge_atr': 0.020839947018445097, 'p_fast': 0.41745617967775595}, {'n_selected': 4100, 'n_baseline': 82934, 'selected_mean_atr': 0.10177804227842892, 'baseline_mean_atr': 0.000979281905993343, 'edge_atr': 0.10079876037243557, 'p_fast': 2.4237490742104856e-05}, {'n_selected': 4119, 'n_baseline': 85750, 'selected_mean_atr': 0.051130939868217415, 'baseline_mean_atr': 0.013010024702496249, 'edge_atr': 0.038120915165721164, 'p_fast': 0.10874085916287637}, {'n_selected': 3901, 'n_baseline': 84622, 'selected_mean_atr': 0.06368945366998378, 'baseline_mean_atr': 0.01158300944212849, 'edge_atr': 0.05210644422785529, 'p_fast': 0.03308176780631886}]",0.04193733547819581,"[{'quantile': 0.1, 'cutpoint': -1.4901617122787154, 'y2025_edge': {'n_selected': 32115, 'n_baseline': 318892, 'selected_mean_atr': 0.04698656806993712, 'baseline_mean_atr': 0.010703811825192856, 'edge_atr': 0.036282756244744266, 'p_fast': 1.3475923996636645e-05}}]",17619,334740,0.05182842316247915,0.010389927488153712,0.041438495674325435,0.0003536295924612178,15831,335176,0.06514925795776684,0.011608694212580924,0.05354056374518591,1.1580429163933523e-05,15831,335176,0.05354056374518591,48,0.015691112141609145,3.4121586323514257,0.0006445059506452987
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,ret24,lt,0.1,-4.009005482936209,12,1,21.0,4.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 859, 'n_baseline': 10065, 'selected_mean_atr': 0.5820639966575162, 'baseline_mean_atr': 0.246829755568751, 'edge_atr': 0.3352342410887652, 'p_fast': 0.0002575801297857825}, {'n_selected': 1109, 'n_baseline': 10115, 'selected_mean_atr': 0.28461112900817875, 'baseline_mean_atr': 0.18712849482005015, 'edge_atr': 0.09748263418812861, 'p_fast': 0.2897601431253647}, {'n_selected': 1369, 'n_baseline': 10263, 'selected_mean_atr': 0.3342589289040569, 'baseline_mean_atr': 0.014529434529504386, 'edge_atr': 0.3197294943745525, 'p_fast': 1.4570704943200379e-05}, {'n_selected': 808, 'n_baseline': 10444, 'selected_mean_atr': 0.755607215109625, 'baseline_mean_atr': 0.07181031389139866, 'edge_atr': 0.6837969012182263, 'p_fast': 2.716221667297965e-11}]",0.0459893419678844,"[{'quantile': 0.05, 'cutpoint': -5.151133432476259, 'y2025_edge': {'n_selected': 2011, 'n_baseline': 43021, 'selected_mean_atr': 0.5939714259986458, 'baseline_mean_atr': 0.1386655354537595, 'edge_atr': 0.45530589054488635, 'p_fast': 6.738165494793426e-15}}, {'quantile': 0.2, 'cutpoint': -2.5870385268324187, 'y2025_edge': {'n_selected': 8570, 'n_baseline': 36462, 'selected_mean_atr': 0.24719533578603492, 'baseline_mean_atr': 0.13826840301555446, 'edge_atr': 0.10892693277048046, 'p_fast': 0.0017699118017160806}}]",4844,40273,0.36071362312025623,0.10457560937025215,0.2561380137500041,2.2077622882682845e-09,4145,40887,0.454465094976383,0.1290446528178237,0.32542044215855925,1.6573956891609004e-13,4145,40887,0.32542044215855925,48,0.09617013613262532,3.3837993294486117,0.0007149023305376837
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,sma20,lt,0.3,-0.7856695363428201,3,1,18.0,8.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 6661, 'n_baseline': 19027, 'selected_mean_atr': 0.09932355389762439, 'baseline_mean_atr': -0.0006972984515689776, 'edge_atr': 0.10002085234919336, 'p_fast': 2.0185337646892105e-08}, {'n_selected': 6910, 'n_baseline': 19499, 'selected_mean_atr': 0.04397453748816257, 'baseline_mean_atr': 0.02733491641592297, 'edge_atr': 0.016639621072239597, 'p_fast': 0.4349903214819764}, {'n_selected': 7498, 'n_baseline': 19779, 'selected_mean_atr': 0.017730396969336416, 'baseline_mean_atr': 0.0031749743523179323, 'edge_atr': 0.014555422617018483, 'p_fast': 0.4380970290741975}, {'n_selected': 6834, 'n_baseline': 19727, 'selected_mean_atr': 0.0723453439048844, 'baseline_mean_atr': 0.004021118645546848, 'edge_atr': 0.06832422525933755, 'p_fast': 0.00020986521508825783}]",0.04607520461748624,"[{'quantile': 0.2, 'cutpoint': -1.3162181341880195, 'y2025_edge': {'n_selected': 17276, 'n_baseline': 88659, 'selected_mean_atr': 0.07536853024800516, 'baseline_mean_atr': 0.010744544575328899, 'edge_atr': 0.06462398567267626, 'p_fast': 1.2611048848691629e-07}}]",29655,76723,0.045271643498240394,0.00629773403037201,0.038973909467868384,1.3100325391215749e-05,27903,78032,0.05708378465675173,0.008481885159822617,0.04860189949692911,3.938446642942629e-07,27903,78032,0.04860189949692911,48,0.014378482213364702,3.3801828854894,0.0007243761192291601
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,rsi14,lt,0.05,31.523752426636968,3,1,19.0,6.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 779, 'n_baseline': 17543, 'selected_mean_atr': 0.14234037351177237, 'baseline_mean_atr': 0.017679533230924332, 'edge_atr': 0.12466084028084803, 'p_fast': 0.01774967646735338}, {'n_selected': 877, 'n_baseline': 17889, 'selected_mean_atr': 0.14110921330452092, 'baseline_mean_atr': 0.03282136175190869, 'edge_atr': 0.10828785155261222, 'p_fast': 0.06922211897973873}, {'n_selected': 923, 'n_baseline': 18443, 'selected_mean_atr': 0.126257040026079, 'baseline_mean_atr': 0.0035672874446567846, 'edge_atr': 0.1226897525814222, 'p_fast': 0.006395634960625997}, {'n_selected': 701, 'n_baseline': 18208, 'selected_mean_atr': 0.1448681712240801, 'baseline_mean_atr': 0.002452385682572575, 'edge_atr': 0.14241578554150752, 'p_fast': 0.02232638419994037}]",0.04750012513658223,"[{'quantile': 0.1, 'cutpoint': 35.7767356237397, 'y2025_edge': {'n_selected': 6954, 'n_baseline': 68409, 'selected_mean_atr': 0.08087263275848217, 'baseline_mean_atr': 0.013128000577460393, 'edge_atr': 0.06774463218102178, 'p_fast': 0.00023553321148734688}}]",3482,72165,0.11807799886085335,0.019265312639045323,0.09881268622180803,0.0001587733373167346,3280,72083,0.13802553872130688,0.013980243784249915,0.12404529493705696,5.5982998488138866e-06,3280,72083,0.12404529493705696,48,0.03682263062427551,3.3687244184906078,0.0007551689210903375
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,rsi7,lt,0.3,41.61285678575682,6,1,18.0,4.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 4355, 'n_baseline': 10381, 'selected_mean_atr': 0.06906413365660813, 'baseline_mean_atr': -0.05221940704357855, 'edge_atr': 0.12128354070018668, 'p_fast': 6.0607938811142796e-05}, {'n_selected': 4298, 'n_baseline': 10835, 'selected_mean_atr': 0.18587959365296106, 'baseline_mean_atr': 0.01299533435003101, 'edge_atr': 0.17288425930293005, 'p_fast': 1.838511154919805e-08}, {'n_selected': 4262, 'n_baseline': 11319, 'selected_mean_atr': 0.05334631681519278, 'baseline_mean_atr': 0.022575952634821577, 'edge_atr': 0.030770364180371202, 'p_fast': 0.3398177552501536}, {'n_selected': 4178, 'n_baseline': 11042, 'selected_mean_atr': 0.07641269351711172, 'baseline_mean_atr': 0.020747853203128632, 'edge_atr': 0.05566484031398308, 'p_fast': 0.08927974784258623}]",0.04872620021297614,"[{'quantile': 0.2, 'cutpoint': 36.14420437413335, 'y2025_edge': {'n_selected': 11204, 'n_baseline': 49466, 'selected_mean_atr': 0.10477553161695974, 'baseline_mean_atr': 0.011234863567805594, 'edge_atr': 0.09354066804915415, 'p_fast': 6.324649348917146e-07}}]",18431,42631,0.05520758243091689,-0.00694909080725077,0.06215667323816766,7.173712545918779e-05,17093,43577,0.09631422403181417,0.0019127013356974758,0.0944015226961167,2.0696715020706064e-09,17093,43577,0.0944015226961167,48,0.028107063157479194,3.3586405725564665,0.0007832687191981679
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,sma100,lt,0.2,-2.9140110390672085,12,1,20.0,6.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 2830, 'n_baseline': 15496, 'selected_mean_atr': 0.386022334365633, 'baseline_mean_atr': 0.12471259408139095, 'edge_atr': 0.26130974028424203, 'p_fast': 9.190673159342306e-08}, {'n_selected': 3290, 'n_baseline': 15496, 'selected_mean_atr': 0.3427006208300992, 'baseline_mean_atr': 0.12056449233437211, 'edge_atr': 0.22213612849572711, 'p_fast': 5.9035278584222395e-05}, {'n_selected': 3470, 'n_baseline': 15942, 'selected_mean_atr': 0.20762541265551662, 'baseline_mean_atr': 0.003905446248137429, 'edge_atr': 0.2037199664073792, 'p_fast': 7.220357874889242e-05}, {'n_selected': 2669, 'n_baseline': 16257, 'selected_mean_atr': 0.33349268352990236, 'baseline_mean_atr': 0.05844935855014155, 'edge_atr': 0.2750433249797608, 'p_fast': 3.4908794396304987e-06}]",0.04931481712950396,"[{'quantile': 0.1, 'cutpoint': -4.517006945926665, 'y2025_edge': {'n_selected': 5522, 'n_baseline': 69928, 'selected_mean_atr': 0.42818435743842, 'baseline_mean_atr': 0.08979710499946927, 'edge_atr': 0.33838725243895074, 'p_fast': 1.5355345234338826e-19}}, {'quantile': 0.3, 'cutpoint': -1.697399451080525, 'y2025_edge': {'n_selected': 19889, 'n_baseline': 55561, 'selected_mean_atr': 0.25461862851578926, 'baseline_mean_atr': 0.06442749550273232, 'edge_atr': 0.19019113301305696, 'p_fast': 2.617361284682966e-16}}]",13137,62597,0.2371906480467944,0.051983967303336466,0.18520668074345795,2.999871597283016e-13,12259,63191,0.31246271335685777,0.0761704289714694,0.23629228438538835,1.3559922051534194e-18,12259,63191,0.23629228438538835,48,0.07067418408133695,3.3434030750669317,0.0008275759807989535
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,atr_regime,lt,0.05,0.8105919324601505,24,1,,,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 4262, 'n_baseline': 82210, 'selected_mean_atr': 0.5465707173178098, 'baseline_mean_atr': 0.17073212032238075, 'edge_atr': 0.3758385969954291, 'p_fast': 3.29674700835443e-09}, {'n_selected': 4035, 'n_baseline': 83900, 'selected_mean_atr': 0.23856022447541972, 'baseline_mean_atr': 0.04412589553766703, 'edge_atr': 0.1944343289377527, 'p_fast': 0.000569496084579884}, {'n_selected': 4421, 'n_baseline': 86339, 'selected_mean_atr': 0.17552409047545378, 'baseline_mean_atr': 0.1229385722652445, 'edge_atr': 0.05258551821020928, 'p_fast': 0.30174889798230486}, {'n_selected': 5107, 'n_baseline': 84116, 'selected_mean_atr': 0.5721340980211248, 'baseline_mean_atr': 0.08477230632325101, 'edge_atr': 0.4873617916978738, 'p_fast': 9.286271748101885e-21}]",0.04931481712950396,"[{'quantile': 0.1, 'cutpoint': 0.8550316605130919, 'y2025_edge': {'n_selected': 36305, 'n_baseline': 318085, 'selected_mean_atr': 0.26020528763984563, 'baseline_mean_atr': 0.10382870532906867, 'edge_atr': 0.15637658231077695, 'p_fast': 1.0582852681409162e-13}}]",17785,338062,0.18912264151024263,0.0973544248320033,0.09176821667823934,0.0026329676242677,17825,336565,0.39214337983465297,0.10542733485896846,0.2867160449756845,8.97351262995419e-25,17825,336565,0.2867160449756845,48,0.08552940851785903,3.3522509969868026,0.000801573110920081
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret3,lt,0.1,-1.4901617122787154,3,1,,,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 7645, 'n_baseline': 77936, 'selected_mean_atr': 0.05028171228482339, 'baseline_mean_atr': 0.01904865814822548, 'edge_atr': 0.031233054136597913, 'p_fast': 0.0694953278317171}, {'n_selected': 8328, 'n_baseline': 78706, 'selected_mean_atr': 0.0576447771619141, 'baseline_mean_atr': 0.00023429007609063963, 'edge_atr': 0.05741048708582346, 'p_fast': 0.0005402393777656013}, {'n_selected': 8309, 'n_baseline': 81560, 'selected_mean_atr': 0.041232447427818585, 'baseline_mean_atr': 0.01206004847815714, 'edge_atr': 0.029172398949661445, 'p_fast': 0.0703759973559884}, {'n_selected': 7833, 'n_baseline': 80690, 'selected_mean_atr': 0.03854255499379428, 'baseline_mean_atr': 0.011485018596009585, 'edge_atr': 0.027057536397784698, 'p_fast': 0.10777245575060597}]",0.04931481712950396,"[{'quantile': 0.05, 'cutpoint': -1.9514620402302503, 'y2025_edge': {'n_selected': 15831, 'n_baseline': 335176, 'selected_mean_atr': 0.06514925795776684, 'baseline_mean_atr': 0.011608694212580924, 'edge_atr': 0.05354056374518591, 'p_fast': 1.1580429163933523e-05}}, {'quantile': 0.2, 'cutpoint': -0.947618400214667, 'y2025_edge': {'n_selected': 66039, 'n_baseline': 284968, 'selected_mean_atr': 0.035589929512700055, 'baseline_mean_atr': 0.009025610731858424, 'edge_atr': 0.02656431878084163, 'p_fast': 4.7443896471805655e-06}}]",35236,317123,0.036889369663917475,0.009747812317638573,0.0271415573462789,0.0007808962786169146,32115,318892,0.04698656806993712,0.010703811825192856,0.036282756244744266,1.3475923996636645e-05,32115,318892,0.036282756244744266,48,0.010843811245102123,3.3459413323089957,0.0008200374424803767
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,body,lt,0.3,-0.31832914321203437,3,1,20.0,6.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 4716, 'n_baseline': 13733, 'selected_mean_atr': 0.057845580533639196, 'baseline_mean_atr': 0.0254158854015087, 'edge_atr': 0.032429695132130495, 'p_fast': 0.12466749368805402}, {'n_selected': 5197, 'n_baseline': 13686, 'selected_mean_atr': 0.08497059165233269, 'baseline_mean_atr': 0.013622984503985238, 'edge_atr': 0.07134760714834745, 'p_fast': 0.008105740313901016}, {'n_selected': 5260, 'n_baseline': 14232, 'selected_mean_atr': 0.03878835944646723, 'baseline_mean_atr': -0.013943053069135422, 'edge_atr': 0.052731412515602656, 'p_fast': 0.013583257625570604}, {'n_selected': 5273, 'n_baseline': 13774, 'selected_mean_atr': 0.01889428350211403, 'baseline_mean_atr': 0.018766511238695986, 'edge_atr': 0.00012777226341804254, 'p_fast': 0.9951325918446555}]",0.04931481712950396,"[{'quantile': 0.2, 'cutpoint': -0.5335329945378791, 'y2025_edge': {'n_selected': 13035, 'n_baseline': 62836, 'selected_mean_atr': 0.05728034273184134, 'baseline_mean_atr': 0.01379673908844695, 'edge_atr': 0.04348360364339439, 'p_fast': 0.0019749662066840044}}]",20435,55723,0.05406555376420979,0.004892180819054923,0.049173372945154864,5.07144390404991e-06,20446,55425,0.04979204979990611,0.010744842844606658,0.03904720695529945,0.0006053703001867645,20446,55425,0.03904720695529945,48,0.011668153784476812,3.3464768871359443,0.0008184550240396519
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,sma100,gt,0.95,6.299552939131524,48,-1,19.0,4.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 516, 'n_baseline': 14399, 'selected_mean_atr': 0.12098481691424838, 'baseline_mean_atr': -0.23669949783300556, 'edge_atr': 0.35768431474725393, 'p_fast': 0.006322033729719869}, {'n_selected': 970, 'n_baseline': 14184, 'selected_mean_atr': 0.842078131356723, 'baseline_mean_atr': -0.6690032586196979, 'edge_atr': 1.5110813899764208, 'p_fast': 2.2185933631524268e-26}, {'n_selected': 998, 'n_baseline': 14598, 'selected_mean_atr': 0.5796272485775897, 'baseline_mean_atr': -0.17989350047686153, 'edge_atr': 0.7595207490544513, 'p_fast': 3.2814636131164305e-08}, {'n_selected': 567, 'n_baseline': 14736, 'selected_mean_atr': 0.9263473007293891, 'baseline_mean_atr': -0.050656773923777494, 'edge_atr': 0.9770040746531666, 'p_fast': 2.993289745109348e-08}]",0.04946244718931209,"[{'quantile': 0.9, 'cutpoint': 5.002901713963574, 'y2025_edge': {'n_selected': 6578, 'n_baseline': 54390, 'selected_mean_atr': 0.4361833931482911, 'baseline_mean_atr': -0.31542940473713804, 'edge_atr': 0.7516127978854291, 'p_fast': 1.0283329039326822e-41}}]",3125,58195,0.5445339441628,-0.2656891913723936,0.8102231355351937,1.5144248162683642e-22,3051,57917,0.6499347317396826,-0.2809182421406711,0.9308529738803537,1.4779447940726035e-35,3051,57917,0.9308529738803537,96,0.27872633459417,3.3396663979946153,0.0008387908373386259
