dataset,feature,operator,quantile,cutpoint,horizon_bars,direction,hour_start,hour_width,confirmation_bh_q,neighbor_stress,y2024.n,y2024.mean_atr,y2024.sd_atr,y2024.p,y2025.n,y2025.mean_atr,y2025.sd_atr,y2025.p,y2025_h1.n,y2025_h1.mean_atr,y2025_h1.sd_atr,y2025_h1.p,y2025_h2.n,y2025_h2.mean_atr,y2025_h2.sd_atr,y2025_h2.p
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,sma5,lt,0.7,0.3827332356031569,48,1,,,2.1126778238232193e-112,"[{'quantile': 0.3, 'cutpoint': -0.35594980338543797, 'y2025': {'n': 102483, 'mean_atr': 0.2665146242301299, 'sd_atr': 5.606035261504911, 'p': 2.6383376835072495e-52}}, {'quantile': 0.8, 'cutpoint': 0.6150618314524346, 'y2025': {'n': 286930, 'mean_atr': 0.24599267766167088, 'sd_atr': 5.571301627850925, 'p': 1.146776346324401e-123}}]",249110,0.2274868736523508,6.002864665426831,8.674526708588468e-80,250447,0.25281281984927634,5.570906869482225,3.509568773940229e-114,122890,0.2376200350030464,5.661926301756811,5.384214835818822e-49,127557,0.2674497376958327,5.481770843401061,5.328373022825807e-68
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,sma5,gt,0.2,-0.5950180300062212,48,1,,,2.680725084219361e-112,"[{'quantile': 0.1, 'cutpoint': -0.9408859569161797, 'y2025': {'n': 319056, 'mean_atr': 0.23874661359094543, 'sd_atr': 5.621351892929275, 'p': 3.5379688532039922e-127}}, {'quantile': 0.3, 'cutpoint': -0.35630375653676905, 'y2025': {'n': 249456, 'mean_atr': 0.23355907219880223, 'sd_atr': 5.612177373890445, 'p': 5.844300480510391e-96}}]",281890,0.2132945601429243,6.096051718467224,4.9513917276148985e-77,285117,0.23928846509916615,5.628652049717337,4.463683887888712e-114,139888,0.2362741763759425,5.69493823384235,2.647739644572058e-54,145229,0.2421918991303467,5.564075102336485,8.514676838357549e-62
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,sma50,gt,0.2,-1.741791824854528,48,1,,,2.8031275571312956e-112,"[{'quantile': 0.1, 'cutpoint': -2.8200403894027106, 'y2025': {'n': 64612, 'mean_atr': 0.4951123205726265, 'sd_atr': 5.260506667623783, 'p': 1.7259851920544633e-126}}, {'quantile': 0.3, 'cutpoint': -0.9555889924159126, 'y2025': {'n': 50346, 'mean_atr': 0.5331434686195287, 'sd_atr': 5.285239165696674, 'p': 2.0041387063168195e-113}}]",57082,0.32010774943736003,5.65209783558723,1.0234820410610345e-41,57621,0.5005875478700028,5.293964846363407,4.6784532008093465e-114,28230,0.4667347873708052,5.210760209913383,3.4740707490293396e-51,29391,0.5331030604041919,5.372557460495864,6.7728086880406835e-65
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret24,lt,0.95,5.449101948101351,48,1,21.0,8.0,3.0025980683560573e-112,"[{'quantile': 0.9, 'cutpoint': 4.283284773102547, 'y2025': {'n': 96169, 'mean_atr': 0.4427811629810528, 'sd_atr': 6.276987467316416, 'p': 4.45872271422525e-106}}]",101786,0.3466780981183364,6.716558352087857,6.29721188203891e-61,101251,0.4485438241519595,6.28890404470396,5.0231080880878384e-114,49612,0.6251607746465178,6.635177959738939,8.77972896289958e-98,51639,0.2788596678372357,5.932344990803533,1.2372281040993927e-26
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,ret24,gt,0.1,-4.009005482936209,48,1,,,3.7926230974634094e-112,"[{'quantile': 0.05, 'cutpoint': -5.151133432476259, 'y2025': {'n': 339835, 'mean_atr': 0.23055622694406427, 'sd_atr': 5.583839096673616, 'p': 5.141759056546321e-128}}, {'quantile': 0.2, 'cutpoint': -2.5870385268324187, 'y2025': {'n': 288615, 'mean_atr': 0.21868003132810157, 'sd_atr': 5.5922362005039, 'p': 5.551277639008535e-98}}]",320274,0.2140264724087447,6.024836289894353,6.804013726773876e-90,323619,0.22315727412004177,5.596249989474114,6.3595814134294974e-114,158929,0.2220941346253001,5.6868128155894055,1.1764562383970673e-54,164690,0.22418322406697122,5.507460439780057,2.6753382049114605e-61
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,dow,gt,0.1,0.0,48,1,20.0,8.0,5.348351560256521e-112,"[{'quantile': 0.05, 'cutpoint': 0.0, 'y2025': {'n': 85067, 'mean_atr': 0.5008076150404615, 'sd_atr': 6.443357478730552, 'p': 8.98917749730419e-114}}, {'quantile': 0.2, 'cutpoint': 0.0, 'y2025': {'n': 85067, 'mean_atr': 0.5008076150404615, 'sd_atr': 6.443357478730552, 'p': 8.98917749730419e-114}}]",85544,0.4520999788868323,7.128977335511114,8.431160281559503e-77,85067,0.5008076150404615,6.443357478730552,8.98917749730419e-114,41876,0.6950057483948835,6.789757624503234,2.0086700999581146e-97,43191,0.31252206869169036,6.082878679570403,1.297665748869731e-26
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,hour,lt,0.95,22.0,48,1,,,7.525383403245426e-112,"[{'quantile': 0.9, 'cutpoint': 21.0, 'y2025': {'n': 62149, 'mean_atr': 0.4360651569866052, 'sd_atr': 5.154888792637116, 'p': 1.010664395688249e-98}}]",65461,0.29949922142738444,5.69644551648651,3.0013256477113347e-41,65180,0.45642871386335443,5.1437644102342635,1.2677611971539942e-113,32105,0.407966681644075,4.889387150999766,1.545131378368467e-50,33075,0.5034694861808137,5.378845014271108,5.553121264044711e-65
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,hour,gt,0.2,5.0,48,1,,,9.172426621066538e-112,"[{'quantile': 0.1, 'cutpoint': 3.0, 'y2025': {'n': 304357, 'mean_atr': 0.21882790593105464, 'sd_atr': 5.6166818567518355, 'p': 1.7768474923184106e-102}}, {'quantile': 0.3, 'cutpoint': 7.0, 'y2025': {'n': 242444, 'mean_atr': 0.2499671443438128, 'sd_atr': 5.743815996925286, 'p': 7.275788464916239e-102}}]",274518,0.24377238444811497,6.086676163819734,9.169961408262599e-98,273404,0.24745807608834408,5.713788768747416,1.548815001681029e-113,134461,0.22774911707201462,5.76381441351487,1.4175184892399282e-47,138943,0.26653126680896094,5.664911704428685,7.381903777696852e-69
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret6,gt,0.2,-1.342323008989876,48,1,,,9.830863275884334e-112,"[{'quantile': 0.1, 'cutpoint': -2.0873558979275186, 'y2025': {'n': 319566, 'mean_atr': 0.23479906342087914, 'sd_atr': 5.620845085192208, 'p': 2.7483966236199092e-123}}, {'quantile': 0.3, 'cutpoint': -0.8097781866429088, 'y2025': {'n': 249855, 'mean_atr': 0.23066072273820468, 'sd_atr': 5.623227520027311, 'p': 1.9957351090816874e-93}}]",281890,0.20938860978481466,6.089508293116019,1.8466811016995563e-74,285782,0.2379979768016318,5.619159720909388,1.6638382576836762e-113,140485,0.24030864751786438,5.678193825859937,1.150453749142696e-56,145297,0.2357638317362146,5.561503549798462,9.821155462835653e-59
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,body,gt,0.2,-0.4603598892732052,48,1,,,1.0558191725408226e-111,"[{'quantile': 0.1, 'cutpoint': -0.7415942354595977, 'y2025': {'n': 64281, 'mean_atr': 0.4952035336349504, 'sd_atr': 5.222640387071606, 'p': 1.0614744161913591e-127}}, {'quantile': 0.3, 'cutpoint': -0.2712442639436152, 'y2025': {'n': 50096, 'mean_atr': 0.5041889420520126, 'sd_atr': 5.187443728900393, 'p': 6.315164492211286e-105}}]",57111,0.3517746781142999,5.560668014418896,1.230238221661194e-51,57311,0.49316747245582787,5.215025558485696,1.7911520200138756e-113,28244,0.47610705333586184,5.0884868291015515,1.0262865265955163e-55,29067,0.5097448446519375,5.335142569551095,1.1724342777125236e-59
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,atr_regime,gt,0.2,0.8129606744611383,48,1,,,1.0558191725408226e-111,"[{'quantile': 0.1, 'cutpoint': 0.7520764528361122, 'y2025': {'n': 66128, 'mean_atr': 0.5053580198502383, 'sd_atr': 5.234643707300663, 'p': 4.711516798011057e-136}}, {'quantile': 0.3, 'cutpoint': 0.8646713047665419, 'y2025': {'n': 52202, 'mean_atr': 0.46916136753088844, 'sd_atr': 5.1314716107300615, 'p': 6.699431052642179e-97}}]",57082,0.31093152636012883,5.744864245357207,3.005924042655616e-38,59687,0.48243136245443347,5.206193871110712,1.7951897281709578e-113,29363,0.4359913354509442,5.046861774317279,1.3960166925864215e-49,30324,0.5273996553215835,5.355661041435596,6.476524098790171e-66
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,ret1,lt,0.7,0.33737764717890056,48,1,,,1.0778575096139992e-111,"[{'quantile': 0.3, 'cutpoint': -0.32149726575184057, 'y2025': {'n': 104263, 'mean_atr': 0.2572998901441043, 'sd_atr': 5.570493771943322, 'p': 2.649406720195627e-50}}, {'quantile': 0.8, 'cutpoint': 0.5505082182163473, 'y2025': {'n': 286107, 'mean_atr': 0.2487708338956511, 'sd_atr': 5.576443780146735, 'p': 7.606356553725998e-126}}]",249110,0.22240093315580772,5.9923228062926475,1.3200553458960378e-76,249716,0.2523610442595421,5.570700922405447,1.8368741173847077e-113,123179,0.2398583976375231,5.657128062822242,4.389966874294432e-50,126537,0.2645318994896619,5.485254474967511,5.769694405635013e-66
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,uwick,gt,0.3,0.08118650627663145,48,1,,,1.078583728076426e-111,"[{'quantile': 0.2, 'cutpoint': 0.0451911183930055, 'y2025': {'n': 57938, 'mean_atr': 0.5262929776056113, 'sd_atr': 5.278851500788449, 'p': 2.9378570554803165e-127}}, {'quantile': 0.7, 'cutpoint': 0.28150426195796985, 'y2025': {'n': 21293, 'mean_atr': 0.60229312520661, 'sd_atr': 5.421597690632143, 'p': 4.244162791170984e-59}}]",49302,0.37014530239895593,5.825183062864782,3.344849629211335e-45,50823,0.5316064039148763,5.294039801937888,1.8423275843081542e-113,25030,0.5059540092057138,5.139631814423753,1.0878174891968645e-54,25793,0.5564999579632748,5.439675433944695,1.1625834552530278e-60
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,sma50,gt,0.3,-0.9555889924159126,48,1,,,1.170636636128071e-111,"[{'quantile': 0.2, 'cutpoint': -1.741791824854528, 'y2025': {'n': 57621, 'mean_atr': 0.5005875478700028, 'sd_atr': 5.293964846363407, 'p': 4.6784532008093465e-114}}, {'quantile': 0.7, 'cutpoint': 1.3866835855838544, 'y2025': {'n': 22588, 'mean_atr': 0.6295596520842655, 'sd_atr': 5.154033452233111, 'p': 2.8420466419639596e-75}}]",49947,0.3107562256878954,5.633654558278231,6.420328252365365e-35,50346,0.5331434686195287,5.285239165696674,2.0041387063168195e-113,24742,0.50347868853597,5.23355346289424,9.933163140625401e-52,25604,0.5618095359850732,5.334654515337518,1.0241111816711083e-63
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,body,gt,0.2,-0.45869200550183886,48,1,,,1.4188181251591738e-111,"[{'quantile': 0.1, 'cutpoint': -0.7397482173958707, 'y2025': {'n': 63434, 'mean_atr': 0.5058403535241337, 'sd_atr': 5.279758095972138, 'p': 1.2058939039190317e-128}}, {'quantile': 0.3, 'cutpoint': -0.2700902729215949, 'y2025': {'n': 49393, 'mean_atr': 0.5146594316407495, 'sd_atr': 5.24563783116205, 'p': 2.0840747688280224e-105}}]",56345,0.35860235563105475,5.640251322976479,1.832420980380267e-51,56532,0.5015884592684211,5.271053831143614,2.4345730024424534e-113,27834,0.4837331662526669,5.132227182787504,1.0211708270373925e-55,28698,0.5189061896259548,5.40232700614747,1.5666152833954081e-59
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,ret24,gt,0.2,-2.169077426384668,48,1,,,2.0981189225820308e-111,"[{'quantile': 0.1, 'cutpoint': -3.53798476830088, 'y2025': {'n': 64525, 'mean_atr': 0.4858751075610945, 'sd_atr': 5.2509220348079095, 'p': 3.6590328874960566e-122}}, {'quantile': 0.3, 'cutpoint': -1.2134157106486332, 'y2025': {'n': 50029, 'mean_atr': 0.5310649229420278, 'sd_atr': 5.269116468159067, 'p': 1.5563722245479113e-112}}]",57102,0.3250289318003438,5.627341764638677,2.476204358284511e-43,57327,0.4982080066114795,5.276263649601842,3.608397146404368e-113,28064,0.48950240569138603,5.1510340925886995,4.6250483417101345e-57,29263,0.5065569108325609,5.393706334736056,4.4363556103354485e-58
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,rsi7,lt,0.8,64.47305514759492,48,1,,,2.3534859128899514e-111,"[{'quantile': 0.7, 'cutpoint': 59.16207190649632, 'y2025': {'n': 48333, 'mean_atr': 0.4990290595631615, 'sd_atr': 5.232518850839254, 'p': 1.312038264316574e-97}}, {'quantile': 0.9, 'cutpoint': 71.68590936042793, 'y2025': {'n': 63198, 'mean_atr': 0.49959112058373806, 'sd_atr': 5.221258426647976, 'p': 7.541635325041208e-128}}]",57110,0.37710746445478566,5.595985061415234,2.3757531147986628e-58,55705,0.49945175512782264,5.215262357061879,4.0567827063182794e-113,27365,0.47100614555612824,5.121301874120006,2.854711409808317e-52,28340,0.5269187313426927,5.304356603935774,8.931065464511555e-63
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,sma50,gt,0.1,-3.2269499848871783,48,1,,,2.598014844091032e-111,"[{'quantile': 0.05, 'cutpoint': -4.167788533092078, 'y2025': {'n': 336625, 'mean_atr': 0.22778461419029633, 'sd_atr': 5.626678501611339, 'p': 5.413788759777806e-122}}, {'quantile': 0.2, 'cutpoint': -2.066343451524448, 'y2025': {'n': 285087, 'mean_atr': 0.21771320464304997, 'sd_atr': 5.646545692821517, 'p': 3.597712555913252e-94}}]",317094,0.21626092322800133,6.093763767468031,7.561115083679886e-89,320011,0.2251966939369605,5.6372305444932,4.488440279425563e-113,157005,0.22666481766519173,5.716706351558759,1.278017143119221e-55,163006,0.22378261859034176,5.559623740426464,2.193946389796472e-59
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,atr_regime,lt,0.8,1.170993635983264,48,1,,,2.7994710999829043e-111,"[{'quantile': 0.7, 'cutpoint': 1.0931412991001876, 'y2025': {'n': 51887, 'mean_atr': 0.539316266002949, 'sd_atr': 5.582620949755982, 'p': 2.5411907575724532e-107}}, {'quantile': 0.9, 'cutpoint': 1.2875749795208984, 'y2025': {'n': 65551, 'mean_atr': 0.5110365636394637, 'sd_atr': 5.352598499249888, 'p': 5.791293018213157e-132}}]",57082,0.3736588446130421,5.925793231204115,2.738361372880308e-51,59187,0.507671459481563,5.466162773007153,4.8474268968590785e-113,29163,0.4642662421544166,5.347020793098113,9.712124059574635e-50,30024,0.5498319428585804,5.579218686149929,2.2324569923865194e-65
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,lwick,gt,0.2,0.0219789584091007,48,1,,,2.860409823593337e-111,"[{'quantile': 0.1, 'cutpoint': 0.0, 'y2025': {'n': 316074, 'mean_atr': 0.2321856494363517, 'sd_atr': 5.593866643103616, 'p': 1.9331607395481716e-120}}, {'quantile': 0.3, 'cutpoint': 0.05822033498052834, 'y2025': {'n': 262465, 'mean_atr': 0.2284297557779476, 'sd_atr': 5.615296248591368, 'p': 1.8448263936122742e-96}}]",281890,0.22152555395498003,6.078221119778199,2.0275232347023406e-83,296431,0.23301143634295152,5.614949986611118,4.9641258664612316e-113,145964,0.22859852265567826,5.667434269608636,1.3966116556977012e-53,150467,0.23729228552216788,5.563578798305645,1.7581940368371618e-61
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,sma50,gt,0.3,-0.9612014776340277,48,1,,,3.2540985075406475e-111,"[{'quantile': 0.2, 'cutpoint': -1.7570093251231185, 'y2025': {'n': 56922, 'mean_atr': 0.5103905307300951, 'sd_atr': 5.344902364710128, 'p': 6.825057757763847e-115}}, {'quantile': 0.7, 'cutpoint': 1.400095362152943, 'y2025': {'n': 22239, 'mean_atr': 0.606364015389942, 'sd_atr': 5.182914361798304, 'p': 3.6375069358963066e-68}}]",49277,0.31262206569302714,5.7210029736909895,7.303031010778182e-34,49668,0.5403253737813019,5.331040392822045,5.660075968791385e-113,24370,0.5192549069919056,5.269792977821354,2.1592801096697048e-53,25298,0.56062291807957,5.389409149688759,1.7330407251848116e-61
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,lwick,lt,0.7,0.28493188362289934,48,1,,,3.4188467175073965e-111,"[{'quantile': 0.3, 'cutpoint': 0.05847459240432104, 'y2025': {'n': 89376, 'mean_atr': 0.2829755055205365, 'sd_atr': 5.596962080101852, 'p': 1.29053879593304e-51}}, {'quantile': 0.8, 'cutpoint': 0.3759423762731434, 'y2025': {'n': 279554, 'mean_atr': 0.25292116650046975, 'sd_atr': 5.554465645353044, 'p': 4.5120938061900666e-128}}]",249110,0.20658135019696375,5.97181279239592,8.548016455581171e-67,242370,0.2551594277519224,5.561772144978397,5.959997013791037e-113,119590,0.23466659406771087,5.644139349507206,7.103536359329746e-47,122780,0.2751198283081601,5.480304307921736,2.907037312858911e-69
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,ret6,lt,0.8,1.2021089335381223,48,1,,,4.089091301188611e-111,"[{'quantile': 0.7, 'cutpoint': 0.7437004432220756, 'y2025': {'n': 49096, 'mean_atr': 0.49935974805156375, 'sd_atr': 5.237401817284096, 'p': 4.5719620514920875e-99}}, {'quantile': 0.9, 'cutpoint': 1.8830884626607403, 'y2025': {'n': 63803, 'mean_atr': 0.4932643163373855, 'sd_atr': 5.218874440218732, 'p': 5.719078713233645e-126}}]",57111,0.36593061467180976,5.60523784157194,7.117464043691339e-55,56411,0.4967121791084894,5.225200007041885,7.144402015444454e-113,27791,0.4614613801563501,5.109027727920969,3.088197724836983e-51,28620,0.5309419119414351,5.335453630855796,1.354229045209124e-63
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret3,gt,0.2,-0.947618400214667,48,1,,,7.124130925620042e-111,"[{'quantile': 0.1, 'cutpoint': -1.4901617122787154, 'y2025': {'n': 318852, 'mean_atr': 0.2374947674636367, 'sd_atr': 5.623197855859568, 'p': 1.0438404511498854e-125}}, {'quantile': 0.3, 'cutpoint': -0.5700876508854024, 'y2025': {'n': 249176, 'mean_atr': 0.23671412516744744, 'sd_atr': 5.601924434375981, 'p': 9.206476068418372e-99}}]",281890,0.2071469059145481,6.094222500673894,8.361014763281302e-73,284933,0.237260790113661,5.61549479062217,1.2475026011092005e-112,139886,0.23404400541452855,5.684195479599124,1.6412571954904592e-53,145047,0.2403631165624869,5.54845069159305,3.747007593222939e-61
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,ret24,gt,0.3,-1.2134157106486332,48,1,,,8.8682020028583e-111,"[{'quantile': 0.2, 'cutpoint': -2.169077426384668, 'y2025': {'n': 57327, 'mean_atr': 0.4982080066114795, 'sd_atr': 5.276263649601842, 'p': 3.608397146404368e-113}}, {'quantile': 0.7, 'cutpoint': 1.6688568772749577, 'y2025': {'n': 22437, 'mean_atr': 0.6095640807415017, 'sd_atr': 5.184877862738905, 'p': 2.0587272465849394e-69}}]",49964,0.32012330365558433,5.604315118442921,2.4738682826898403e-37,50029,0.5310649229420278,5.269116468159067,1.5563722245479113e-112,24525,0.5438798175752431,5.1603289011968725,3.346556839546968e-61,25504,0.5187419425907257,5.371722890253386,1.1636393364811264e-53
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,body,lt,0.7,0.3345153530129763,48,1,,,9.343783992283808e-111,"[{'quantile': 0.3, 'cutpoint': -0.31779518060030204, 'y2025': {'n': 103305, 'mean_atr': 0.26117844282264846, 'sd_atr': 5.607994055414413, 'p': 1.172099577104574e-50}}, {'quantile': 0.8, 'cutpoint': 0.5462940015233907, 'y2025': {'n': 283343, 'mean_atr': 0.24850773677533639, 'sd_atr': 5.63678811734676, 'p': 8.78819830961867e-122}}]",246654,0.22970690967523383,6.066300888698621,6.756178616709458e-79,247188,0.255259531400648,5.630168417857238,1.6434892106502944e-112,121858,0.24660676297077558,5.690390183972016,1.0539211608330166e-51,125330,0.26367259335969523,5.571000640986608,5.156112877875734e-63
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,atr_regime,lt,0.7,1.0497773325666575,48,1,,,1.0158475761656081e-110,"[{'quantile': 0.3, 'cutpoint': 0.9320166966423993, 'y2025': {'n': 107676, 'mean_atr': 0.3376516876958753, 'sd_atr': 5.9381665772970695, 'p': 1.0777502404197865e-77}}, {'quantile': 0.8, 'cutpoint': 1.0946171115117187, 'y2025': {'n': 281639, 'mean_atr': 0.24994089617169835, 'sd_atr': 5.724365381971514, 'p': 8.803036683509465e-119}}]",246629,0.26083840825625404,6.154303906068205,2.3760056151529905e-98,247009,0.2607335360942368,5.749793272556316,1.7907569451637322e-112,121688,0.27357848911843363,5.833708496681845,3.7423156449145815e-60,125321,0.24826095253993638,5.667117217961197,3.0587010235518235e-54
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,sma20,lt,0.8,1.4102819766304895,48,1,,,1.0355167225441642e-110,"[{'quantile': 0.7, 'cutpoint': 0.8905276573432469, 'y2025': {'n': 247071, 'mean_atr': 0.2376074866673105, 'sd_atr': 5.610673136450216, 'p': 2.277607944925066e-98}}, {'quantile': 0.9, 'cutpoint': 2.1513439903268066, 'y2025': {'n': 318048, 'mean_atr': 0.24091078605513594, 'sd_atr': 5.610778959935969, 'p': 1.5569641743363938e-129}}]",281885,0.2398132378465815,6.032715773283932,7.075639019396973e-99,282964,0.23752774895973508,5.6065687099444075,1.829477636765018e-112,139291,0.21410286608166335,5.690730440316256,8.675595493095023e-45,143673,0.2602381772306662,5.523674765553854,2.508841428303534e-71
