family,feature,quintile,hour_block,horizon_bars,outcome,n_state,n_comp,effect,state_mean,comp_mean,p,q
extension_reversion,ret12_atr,5,5.0,6,move_ge_1atr,2245,64891,-0.2017458778484763,0.5817371937639199,0.7834830716123962,9.058976630307532e-113,4.529488315153766e-112
extension_reversion,body_atr,1,,6,move_ge_1atr,12122,55014,0.13896707440376932,0.8906121102128361,0.7516450358090668,1.5005547332934205e-242,1.227726599967344e-241
extension_reversion,body_atr,1,0.0,6,move_ge_1atr,1182,65954,0.1471741803124128,0.9213197969543148,0.774145616641902,2.109234773369966e-33,3.581719426477301e-33
extension_reversion,body_atr,1,1.0,6,move_ge_1atr,2387,64749,0.10335177643827076,0.8764139086719732,0.7730621322337025,1.075749731554372e-32,1.7929162192572868e-32
extension_reversion,body_atr,1,2.0,6,move_ge_1atr,2837,64299,0.1683394698201881,0.937962636587945,0.7696231667677569,1.4540285793715854e-98,5.948298733792849e-98
extension_reversion,body_atr,1,3.0,6,move_ge_1atr,2501,64635,0.16254519001558498,0.9332267093162735,0.7706815193006885,9.09997732822833e-82,2.8241308949674128e-81
extension_reversion,body_atr,1,4.0,6,move_ge_1atr,1619,65517,0.0895360598524646,0.8641136504014824,0.7745775905490178,1.2716220968393139e-17,1.8761637494350532e-17
extension_reversion,body_atr,2,,6,move_ge_1atr,12131,55005,0.09783728940761982,0.8568955568378535,0.7590582674302336,2.5298833274604176e-121,1.6263535676531255e-120
extension_reversion,body_atr,2,0.0,6,move_ge_1atr,1144,65992,0.10085594185182012,0.8758741258741258,0.7750181840223057,4.604117507012026e-16,6.374931932785881e-16
extension_reversion,body_atr,2,1.0,6,move_ge_1atr,2542,64594,0.06890935080382365,0.8430369787568843,0.7741276279530607,2.7573045436217244e-16,3.87745951446805e-16
extension_reversion,body_atr,2,2.0,6,move_ge_1atr,2376,64760,0.1646980927246523,0.9356060606060606,0.7709079678814083,5.9862350299954414e-80,1.7379392022567412e-79
extension_reversion,body_atr,2,3.0,6,move_ge_1atr,2107,65029,0.1604291358366834,0.9321309919316564,0.771701856094973,7.711501840510057e-68,1.7350879141147627e-67
extension_reversion,body_atr,2,4.0,6,move_ge_1atr,1724,65412,0.05650066265681619,0.8317865429234339,0.7752858802666177,2.6873105797963335e-08,2.6873105797963335e-08
extension_reversion,body_atr,2,5.0,6,move_ge_1atr,2238,64898,-0.0505394854718193,0.7278820375335121,0.7784215230053314,1.65314774832463e-08,1.6717224421260304e-08
extension_reversion,body_atr,3,,6,move_ge_1atr,12080,55056,0.07530680381299903,0.8384933774834437,0.7631865736704446,1.9861035668600173e-72,4.831062730200041e-72
extension_reversion,body_atr,3,0.0,6,move_ge_1atr,1275,65861,0.06848542280518888,0.8439215686274509,0.7754361458222621,6.017730501073921e-09,6.154497103371055e-09
extension_reversion,body_atr,3,1.0,6,move_ge_1atr,2489,64647,0.06496461361635364,0.8392928887103255,0.7743282750939718,2.2181264260170308e-14,2.9357555638460704e-14
extension_reversion,body_atr,3,2.0,6,move_ge_1atr,2102,65034,0.15386566294957416,0.9257849666983825,0.7719193037488083,2.0714728216580893e-62,4.2371034988460914e-62
extension_reversion,body_atr,3,3.0,6,move_ge_1atr,2125,65011,0.14551618866309501,0.9176470588235294,0.7721308701604344,1.3801855361624284e-56,2.5350346582575217e-56
extension_reversion,body_atr,3,5.0,6,move_ge_1atr,2365,64771,-0.056967674992752904,0.7217758985200846,0.7787435735128375,6.383045766863426e-11,6.921374927924197e-11
extension_reversion,body_atr,4,,6,move_ge_1atr,12129,55007,0.08271095210132551,0.8445049055981532,0.7617939534968277,2.9876125054954275e-87,1.034173559594571e-86
extension_reversion,body_atr,4,0.0,6,move_ge_1atr,1176,65960,0.08876364978981277,0.8639455782312925,0.7751819284414797,4.3150961749492546e-13,5.24808994250585e-13
extension_reversion,body_atr,4,1.0,6,move_ge_1atr,2460,64676,0.06339087594599113,0.8378048780487805,0.7744140021027893,1.2590334729945454e-13,1.6187573224215584e-13
extension_reversion,body_atr,4,2.0,6,move_ge_1atr,2289,64847,0.16556160559752364,0.9366535605067715,0.7710919549092479,5.531145875450751e-78,1.5556347774705239e-77
extension_reversion,body_atr,4,3.0,6,move_ge_1atr,2167,64969,0.14821335080946596,0.9201661282879557,0.7719527774784898,1.012078236639916e-59,1.9801530716867925e-59
extension_reversion,body_atr,4,5.0,6,move_ge_1atr,2233,64903,-0.062283521119970375,0.716524854455889,0.7788083755758594,3.6770396675601745e-12,4.242738077954047e-12
