n_state,n_comp,effect,state_mean,comp_mean,p,state,state_family,feature,quintile,hour_block,horizon_bars,outcome,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,confirmation_q,confirmation_quarters_same_sign,quarter_details
1127,56962,0.10506702471084961,0.9964507542147294,0.8913837295038798,1.0553904689005508e-29,upper_wick_atr:Q3:H0,feature_quintile_x_server_4h_block,upper_wick_atr,3,0.0,24,move_ge_1atr,1.3249739038914523e-29,1226,56785,0.10104391927365186,2.73385449329297e-30,3.6294275169579085e-30,4,"{'1': {'effect': 0.08775422682805267, 'n_state': 289, 'same_sign': True}, '2': {'effect': 0.10202100738378339, 'n_state': 317, 'same_sign': True}, '3': {'effect': 0.1017982963264481, 'n_state': 299, 'same_sign': True}, '4': {'effect': 0.1052002080083203, 'n_state': 321, 'same_sign': True}}"
2518,55571,0.1080859441647104,0.9968228752978554,0.888736931133145,3.0775581675833565e-66,upper_wick_atr:Q3:H1,feature_quintile_x_server_4h_block,upper_wick_atr,3,1.0,24,move_ge_1atr,8.617162869233399e-66,2599,55412,0.1038856725902857,3.6630735074935937e-64,9.04994631263123e-64,4,"{'1': {'effect': 0.10248763293783847, 'n_state': 620, 'same_sign': True}, '2': {'effect': 0.09955733499655539, 'n_state': 648, 'same_sign': True}, '3': {'effect': 0.09959131108240293, 'n_state': 651, 'same_sign': True}, '4': {'effect': 0.09990683615372853, 'n_state': 680, 'same_sign': True}}"
2291,55798,0.1100449728176287,0.9991270187690965,0.8890820459514678,7.98884691141865e-63,upper_wick_atr:Q3:H2,feature_quintile_x_server_4h_block,upper_wick_atr,3,2.0,24,move_ge_1atr,1.8358725455982432e-62,2393,55618,0.10911934985076777,2.191890450149463e-65,5.75371243164234e-65,4,"{'1': {'effect': 0.10565072070190096, 'n_state': 567, 'same_sign': True}, '2': {'effect': 0.10575750182971455, 'n_state': 625, 'same_sign': True}, '3': {'effect': 0.10567831583346388, 'n_state': 582, 'same_sign': True}, '4': {'effect': 0.10574644549763035, 'n_state': 619, 'same_sign': True}}"
1717,56372,0.10982402611225428,1.0,0.8901759738877457,8.055200727453292e-48,upper_wick_atr:Q3:H3,feature_quintile_x_server_4h_block,upper_wick_atr,3,3.0,24,move_ge_1atr,1.4043406551258192e-47,1869,56142,0.10754802958080434,1.6855137610598276e-50,3.006592114322936e-50,4,"{'1': {'effect': 0.10551112656467321, 'n_state': 491, 'same_sign': True}, '2': {'effect': 0.10534812268916316, 'n_state': 402, 'same_sign': True}, '3': {'effect': 0.10309228462050757, 'n_state': 435, 'same_sign': True}, '4': {'effect': 0.10560292326431187, 'n_state': 541, 'same_sign': True}}"
1619,56470,0.09819670630319333,0.9888820259419395,0.8906853196387462,1.5436211140937752e-36,upper_wick_atr:Q3:H4,feature_quintile_x_server_4h_block,upper_wick_atr,3,4.0,24,move_ge_1atr,2.38512693883386e-36,1627,56384,0.09751909943023074,8.600590798076584e-37,1.3027780159709448e-36,4,"{'1': {'effect': 0.10221256950357138, 'n_state': 334, 'same_sign': True}, '2': {'effect': 0.09329833768155804, 'n_state': 417, 'same_sign': True}, '3': {'effect': 0.08831231162830422, 'n_state': 470, 'same_sign': True}, '4': {'effect': 0.10039461031322972, 'n_state': 406, 'same_sign': True}}"
1148,56941,0.08117866913652971,0.9729965156794426,0.8918178465429129,1.0942127368432354e-18,upper_wick_atr:Q3:H5,feature_quintile_x_server_4h_block,upper_wick_atr,3,5.0,24,move_ge_1atr,1.1411428542247738e-18,1211,56800,0.09082457170770286,1.63867770909844e-24,1.8510246982970153e-24,4,"{'1': {'effect': 0.09244666017937486, 'n_state': 239, 'same_sign': True}, '2': {'effect': 0.08616147259680385, 'n_state': 317, 'same_sign': True}, '3': {'effect': 0.09340080191185907, 'n_state': 340, 'same_sign': True}, '4': {'effect': 0.08603765549481024, 'n_state': 315, 'same_sign': True}}"
10513,47576,0.12594762046512797,0.9965756682202986,0.8706280477551707,6.957870203e-314,upper_wick_atr:Q4,feature_quintile,upper_wick_atr,4,,24,move_ge_1atr,5.952844507e-313,10983,47028,0.12500748390359584,0.0,0.0,4,"{'1': {'effect': 0.10640773040786355, 'n_state': 2756, 'same_sign': True}, '2': {'effect': 0.10715102708792723, 'n_state': 2614, 'same_sign': True}, '3': {'effect': 0.10528270791781458, 'n_state': 2761, 'same_sign': True}, '4': {'effect': 0.10670853051183127, 'n_state': 2852, 'same_sign': True}}"
1093,56996,0.10768919948604605,0.9990850869167429,0.8913958874306969,3.0068220807297842e-30,upper_wick_atr:Q4:H0,feature_quintile_x_server_4h_block,upper_wick_atr,4,0.0,24,move_ge_1atr,3.8058953460196176e-30,1136,56875,0.1031162358767993,2.483734290913692e-29,3.1698487359174746e-29,4,"{'1': {'effect': 0.09783719467883623, 'n_state': 276, 'same_sign': True}, '2': {'effect': 0.10119216599641057, 'n_state': 258, 'same_sign': True}, '3': {'effect': 0.10516010535070697, 'n_state': 299, 'same_sign': True}, '4': {'effect': 0.10184973581575252, 'n_state': 303, 'same_sign': True}}"
2472,55617,0.10877982058639257,0.9975728155339806,0.888792994947588,6.270469941785564e-66,upper_wick_atr:Q4:H1,feature_quintile_x_server_4h_block,upper_wick_atr,4,1.0,24,move_ge_1atr,1.7040924194734888e-65,2556,55455,0.1065752039360256,2.1395111886525012e-66,5.918887240463806e-66,4,"{'1': {'effect': 0.10426866566333537, 'n_state': 655, 'same_sign': True}, '2': {'effect': 0.1042728375479205, 'n_state': 656, 'same_sign': True}, '3': {'effect': 0.10424348509444703, 'n_state': 649, 'same_sign': True}, '4': {'effect': 0.0989230066973823, 'n_state': 596, 'same_sign': True}}"
2570,55519,0.11151137448441073,1.0,0.8884886255155893,9.83751305992519e-72,upper_wick_atr:Q4:H2,feature_quintile_x_server_4h_block,upper_wick_atr,4,2.0,24,move_ge_1atr,3.1562021067259985e-71,2668,55343,0.1096615651482572,4.874973960360544e-73,1.5973318933947314e-72,4,"{'1': {'effect': 0.10586634570097864, 'n_state': 684, 'same_sign': True}, '2': {'effect': 0.10577040380627056, 'n_state': 632, 'same_sign': True}, '3': {'effect': 0.10582942438139742, 'n_state': 664, 'same_sign': True}, '4': {'effect': 0.10587373305653924, 'n_state': 688, 'same_sign': True}}"
1783,56306,0.10937414555059577,0.9994391475042064,0.8900650019536106,3.8250697031443276e-49,upper_wick_atr:Q4:H3,feature_quintile_x_server_4h_block,upper_wick_atr,4,3.0,24,move_ge_1atr,6.984909892698337e-49,1990,56021,0.10833437460952144,2.6654124029187145e-54,5.0675741981417535e-54,4,"{'1': {'effect': 0.10561211172017748, 'n_state': 546, 'same_sign': True}, '2': {'effect': 0.10538470888537743, 'n_state': 422, 'same_sign': True}, '3': {'effect': 0.10543597227289314, 'n_state': 450, 'same_sign': True}, '4': {'effect': 0.105659917477672, 'n_state': 572, 'same_sign': True}}"
1488,56601,0.1017928769638744,0.9926075268817204,0.890814649917846,3.4619482646004627e-36,upper_wick_atr:Q4:H4,feature_quintile_x_server_4h_block,upper_wick_atr,4,4.0,24,move_ge_1atr,5.31368803403792e-36,1523,56488,0.0966499209635795,5.018342660550014e-34,7.407266163495547e-34,4,"{'1': {'effect': 0.09621850522683073, 'n_state': 335, 'same_sign': True}, '2': {'effect': 0.09993073773336114, 'n_state': 375, 'same_sign': True}, '3': {'effect': 0.08036246861219642, 'n_state': 403, 'same_sign': True}, '4': {'effect': 0.10290636891890004, 'n_state': 410, 'same_sign': True}}"
1107,56982,0.09299318502995135,0.9846431797651309,0.8916499947351796,3.0573758368857286e-23,upper_wick_atr:Q4:H5,feature_quintile_x_server_4h_block,upper_wick_atr,4,5.0,24,move_ge_1atr,3.462028521179428e-23,1110,56901,0.09839265637757755,2.7440895566822256e-26,3.193373741025663e-26,4,"{'1': {'effect': 0.09349868067552614, 'n_state': 260, 'same_sign': True}, '2': {'effect': 0.09769439796926549, 'n_state': 271, 'same_sign': True}, '3': {'effect': 0.10175893427864313, 'n_state': 296, 'same_sign': True}, '4': {'effect': 0.09447828441703954, 'n_state': 283, 'same_sign': True}}"
16405,41684,-0.3598009052068537,0.6352331606217616,0.9950340658286153,0.0,upper_wick_atr:Q5,feature_quintile,upper_wick_atr,5,,24,move_ge_1atr,0.0,15957,42054,-0.3627858328023863,0.0,0.0,4,"{'1': {'effect': -0.2806783672432881, 'n_state': 4096, 'same_sign': True}, '2': {'effect': -0.3020088092619655, 'n_state': 3890, 'same_sign': True}, '3': {'effect': -0.2859335643083627, 'n_state': 4076, 'same_sign': True}, '4': {'effect': -0.26104794521652763, 'n_state': 3895, 'same_sign': True}}"
4642,53447,-0.672496517486465,0.27466609220163724,0.9471626096881023,0.0,upper_wick_atr:Q5:H0,feature_quintile_x_server_4h_block,upper_wick_atr,5,0.0,24,move_ge_1atr,0.0,4462,53549,-0.7007368444551583,0.0,0.0,4,"{'1': {'effect': -0.610315943386482, 'n_state': 1167, 'same_sign': True}, '2': {'effect': -0.6959290029608702, 'n_state': 1056, 'same_sign': True}, '3': {'effect': -0.651849882503428, 'n_state': 1154, 'same_sign': True}, '4': {'effect': -0.6851551314658484, 'n_state': 1085, 'same_sign': True}}"
2437,55652,0.0701271775619764,0.9606073040623717,0.8904801265003953,4.711641559830659e-28,upper_wick_atr:Q5:H1,feature_quintile_x_server_4h_block,upper_wick_atr,5,1.0,24,move_ge_1atr,5.6393222814553475e-28,2362,55649,0.09890774809065817,2.1341496526825214e-53,4.040889916144774e-53,4,"{'1': {'effect': 0.09404940232721992, 'n_state': 606, 'same_sign': True}, '2': {'effect': 0.1039570211652544, 'n_state': 585, 'same_sign': True}, '3': {'effect': 0.1057390758937905, 'n_state': 615, 'same_sign': True}, '4': {'effect': 0.07839100227954432, 'n_state': 556, 'same_sign': True}}"
3000,55089,0.11203029642941431,0.9996666666666667,0.8876363702372524,1.5205275993609442e-83,upper_wick_atr:Q5:H2,feature_quintile_x_server_4h_block,upper_wick_atr,5,2.0,24,move_ge_1atr,5.575267864323462e-83,2851,55160,0.11002538071065993,3.585051749494702e-78,1.2360402300496658e-77,4,"{'1': {'effect': 0.10596431190417988, 'n_state': 737, 'same_sign': True}, '2': {'effect': 0.10591623036649211, 'n_state': 711, 'same_sign': True}, '3': {'effect': 0.10593841642228741, 'n_state': 723, 'same_sign': True}, '4': {'effect': 0.10585895937625367, 'n_state': 680, 'same_sign': True}}"
3149,54940,-0.5423866655306757,0.3804382343601143,0.92282489989079,0.0,upper_wick_atr:Q5:H4,feature_quintile_x_server_4h_block,upper_wick_atr,5,4.0,24,move_ge_1atr,0.0,3055,54956,-0.5522900867934342,0.0,0.0,4,"{'1': {'effect': -0.5995146924568981, 'n_state': 783, 'same_sign': True}, '2': {'effect': -0.5369124812607663, 'n_state': 774, 'same_sign': True}, '3': {'effect': -0.544495088492776, 'n_state': 757, 'same_sign': True}, '4': {'effect': -0.4353558575085415, 'n_state': 741, 'same_sign': True}}"
1071,57018,-0.27096706303272655,0.6274509803921569,0.8984180434248834,2.6500596183016426e-178,upper_wick_atr:Q5:H5,feature_quintile_x_server_4h_block,upper_wick_atr,5,5.0,24,move_ge_1atr,1.2003211212307439e-177,1123,56888,-0.2701575876136868,1.2968844025929702e-188,5.932283108890616e-188,4,"{'1': {'effect': -0.29458351859533205, 'n_state': 274, 'same_sign': True}, '2': {'effect': -0.3059813378479468, 'n_state': 286, 'same_sign': True}, '3': {'effect': -0.24593489905154564, 'n_state': 292, 'same_sign': True}, '4': {'effect': -0.2174308549458892, 'n_state': 271, 'same_sign': True}}"
10304,47785,0.12212694940198632,0.9938858695652174,0.8717589201632311,1.0757060055956231e-290,lower_wick_atr:Q1,feature_quintile,lower_wick_atr,1,,24,move_ge_1atr,6.212202182314724e-290,9361,48650,0.11786961780705907,3.413733220592637e-255,1.6428591124102067e-254,4,"{'1': {'effect': 0.10172198204085725, 'n_state': 2118, 'same_sign': True}, '2': {'effect': 0.10524235674638593, 'n_state': 2406, 'same_sign': True}, '3': {'effect': 0.10016074218442372, 'n_state': 2505, 'same_sign': True}, '4': {'effect': 0.10497881340594306, 'n_state': 2332, 'same_sign': True}}"
1401,56688,0.10409191209133917,0.9950035688793719,0.8909116567880327,1.0473157613118068e-35,lower_wick_atr:Q1:H0,feature_quintile_x_server_4h_block,lower_wick_atr,1,0.0,24,move_ge_1atr,1.58642584172477e-35,1187,56824,0.09820288151440215,7.3472738053433055e-28,8.7036935847913e-28,4,"{'1': {'effect': 0.08478040979557044, 'n_state': 296, 'same_sign': True}, '2': {'effect': 0.10149260413656103, 'n_state': 277, 'same_sign': True}, '3': {'effect': 0.09873887962329708, 'n_state': 312, 'same_sign': True}, '4': {'effect': 0.10183698549665543, 'n_state': 302, 'same_sign': True}}"
2448,55641,0.1087080570083212,0.9975490196078431,0.8888409625995219,2.991230840584812e-65,lower_wick_atr:Q1:H1,feature_quintile_x_server_4h_block,lower_wick_atr,1,1.0,24,move_ge_1atr,7.593124441484523e-65,2252,55759,0.1056095270062416,5.3634299629279976e-58,1.1012909523878822e-57,4,"{'1': {'effect': 0.1015124672327401, 'n_state': 502, 'same_sign': True}, '2': {'effect': 0.10393789281151378, 'n_state': 581, 'same_sign': True}, '3': {'effect': 0.10410011845459177, 'n_state': 616, 'same_sign': True}, '4': {'effect': 0.10014781140239426, 'n_state': 553, 'same_sign': True}}"
2106,55983,0.1096017497782319,0.9990503323836657,0.8894485826054338,1.2434286320354934e-57,lower_wick_atr:Q1:H2,feature_quintile_x_server_4h_block,lower_wick_atr,1,2.0,24,move_ge_1atr,2.4976696869582522e-57,1996,56015,0.10834597875569041,1.827413296133842e-54,3.517770595057646e-54,4,"{'1': {'effect': 0.10545979008827411, 'n_state': 463, 'same_sign': True}, '2': {'effect': 0.10553497835046166, 'n_state': 504, 'same_sign': True}, '3': {'effect': 0.10557536748717056, 'n_state': 526, 'same_sign': True}, '4': {'effect': 0.10553314321485707, 'n_state': 503, 'same_sign': True}}"
1665,56424,0.10972281298738129,1.0,0.8902771870126187,2.1972379580217903e-46,lower_wick_atr:Q1:H3,feature_quintile_x_server_4h_block,lower_wick_atr,1,3.0,24,move_ge_1atr,3.7048318854236024e-46,1601,56410,0.10694497024273852,3.0497803046861596e-43,4.825337331387006e-43,4,"{'1': {'effect': 0.10535360899906254, 'n_state': 405, 'same_sign': True}, '2': {'effect': 0.10531521682544642, 'n_state': 384, 'same_sign': True}, '3': {'effect': 0.10263255488834733, 'n_state': 377, 'same_sign': True}, '4': {'effect': 0.10540850354314302, 'n_state': 435, 'same_sign': True}}"
1446,56643,0.09866032894529131,0.9896265560165975,0.8909662270713062,3.312494087246871e-33,lower_wick_atr:Q1:H4,feature_quintile_x_server_4h_block,lower_wick_atr,1,4.0,24,move_ge_1atr,4.708837748640168e-33,1266,56745,0.08595683942339527,4.922629782954135e-23,5.389229762381066e-23,4,"{'1': {'effect': 0.08926088517204656, 'n_state': 254, 'same_sign': True}, '2': {'effect': 0.09137613998374039, 'n_state': 362, 'same_sign': True}, '3': {'effect': 0.06777655657378501, 'n_state': 349, 'same_sign': True}, '4': {'effect': 0.09180540116091973, 'n_state': 301, 'same_sign': True}}"
1238,56851,0.08166233877980889,0.9733441033925686,0.8916817646127597,3.2083260823115646e-20,lower_wick_atr:Q1:H5,feature_quintile_x_server_4h_block,lower_wick_atr,1,5.0,24,move_ge_1atr,3.3918687643660015e-20,1059,56952,0.09694496473746395,1.7292857440765983e-24,1.948609789666801e-24,4,"{'1': {'effect': 0.09484078499697823, 'n_state': 198, 'same_sign': True}, '2': {'effect': 0.09841221959576185, 'n_state': 298, 'same_sign': True}, '3': {'effect': 0.08973621115908681, 'n_state': 325, 'same_sign': True}, '4': {'effect': 0.10083008156960882, 'n_state': 238, 'same_sign': True}}"
10383,47706,0.12344129051152941,0.9947991909852644,0.871357900473735,1.045150326290946e-298,lower_wick_atr:Q2,feature_quintile,lower_wick_atr,2,,24,move_ge_1atr,7.20685747382712e-298,10514,47497,0.12196822907177685,2.9543573911162e-299,1.949875878136692e-298,4,"{'1': {'effect': 0.10343956543267585, 'n_state': 2491, 'same_sign': True}, '2': {'effect': 0.10453506873968044, 'n_state': 2663, 'same_sign': True}, '3': {'effect': 0.10449690270861, 'n_state': 2653, 'same_sign': True}, '4': {'effect': 0.10586395264250803, 'n_state': 2707, 'same_sign': True}}"
1171,56918,0.10528435156645422,0.9965841161400513,0.891299764573597,6.77666413054426e-31,lower_wick_atr:Q2:H0,feature_quintile_x_server_4h_block,lower_wick_atr,2,0.0,24,move_ge_1atr,8.769800639527866e-31,1180,56831,0.10246503981922017,5.097534555752707e-30,6.633974548613383e-30,4,"{'1': {'effect': 0.09166615596244176, 'n_state': 298, 'same_sign': True}, '2': {'effect': 0.10166435494601311, 'n_state': 289, 'same_sign': True}, '3': {'effect': 0.10518562168532708, 'n_state': 313, 'same_sign': True}, '4': {'effect': 0.10512549583412722, 'n_state': 280, 'same_sign': True}}"
2452,55637,0.10403620315456041,0.9930668841761827,0.8890306810216223,5.234709120934292e-60,lower_wick_atr:Q2:H1,feature_quintile_x_server_4h_block,lower_wick_atr,2,1.0,24,move_ge_1atr,1.1093741348035059e-59,2534,55477,0.10444478516300038,2.4812947625312863e-63,5.789687779239669e-63,4,"{'1': {'effect': 0.0993597055579093, 'n_state': 631, 'same_sign': True}, '2': {'effect': 0.10263201045733994, 'n_state': 641, 'same_sign': True}, '3': {'effect': 0.10073970895524442, 'n_state': 608, 'same_sign': True}, '4': {'effect': 0.10117151342317143, 'n_state': 654, 'same_sign': True}}"
2234,55855,0.11084056933130426,1.0,0.8891594306686957,3.1277895968934365e-62,lower_wick_atr:Q2:H2,feature_quintile_x_server_4h_block,lower_wick_atr,2,2.0,24,move_ge_1atr,7.014751426042562e-62,2286,55725,0.10890982503364732,1.9900131443122384e-62,4.420125349385837e-62,4,"{'1': {'effect': 0.10562130177514795, 'n_state': 551, 'same_sign': True}, '2': {'effect': 0.1057169732441472, 'n_state': 603, 'same_sign': True}, '3': {'effect': 0.1056360091902806, 'n_state': 559, 'same_sign': True}, '4': {'effect': 0.10566175702496605, 'n_state': 573, 'same_sign': True}}"
1700,56389,0.10918494741882279,0.9994117647058823,0.8902268172870595,7.542179507831727e-47,lower_wick_atr:Q2:H3,feature_quintile_x_server_4h_block,lower_wick_atr,2,3.0,24,move_ge_1atr,1.281061372286124e-46,1758,56253,0.10788757932910242,5.485307598122877e-48,9.083197528074441e-48,4,"{'1': {'effect': 0.10542864587857204, 'n_state': 446, 'same_sign': True}, '2': {'effect': 0.10534446546666432, 'n_state': 400, 'same_sign': True}, '3': {'effect': 0.10534446546666432, 'n_state': 400, 'same_sign': True}, '4': {'effect': 0.10554966173324754, 'n_state': 512, 'same_sign': True}}"
1536,56553,0.10144783985818617,0.9921875,0.8907396601418138,4.989938870427751e-37,lower_wick_atr:Q2:H4,feature_quintile_x_server_4h_block,lower_wick_atr,2,4.0,24,move_ge_1atr,7.81475172250041e-37,1530,56481,0.09603996624233524,9.216758326659605e-34,1.3390384738731877e-33,4,"{'1': {'effect': 0.10187502166152573, 'n_state': 305, 'same_sign': True}, '2': {'effect': 0.09553721331904386, 'n_state': 410, 'same_sign': True}, '3': {'effect': 0.08709688116333825, 'n_state': 440, 'same_sign': True}, '4': {'effect': 0.09456270386563947, 'n_state': 375, 'same_sign': True}}"
1290,56799,0.0931424030147926,0.9844961240310077,0.8913537210162151,8.180463956452295e-27,lower_wick_atr:Q2:H5,feature_quintile_x_server_4h_block,lower_wick_atr,2,5.0,24,move_ge_1atr,9.715615290182417e-27,1226,56785,0.09354448054760223,3.384383256242787e-26,3.928605689407456e-26,4,"{'1': {'effect': 0.08577174154826483, 'n_state': 260, 'same_sign': True}, '2': {'effect': 0.08634438213932849, 'n_state': 320, 'same_sign': True}, '3': {'effect': 0.09918141380744105, 'n_state': 333, 'same_sign': True}, '4': {'effect': 0.09554896227874632, 'n_state': 313, 'same_sign': True}}"
10455,47634,0.12320498680487502,0.9944524151123865,0.8712474283075115,3.5801756041446785e-299,lower_wick_atr:Q3,feature_quintile,lower_wick_atr,3,,24,move_ge_1atr,2.506122922901275e-298,10720,47291,0.12169618986541564,2.029312095592555e-302,1.442372597175016e-301,4,"{'1': {'effect': 0.10321541234790454, 'n_state': 2536, 'same_sign': True}, '2': {'effect': 0.10450836631686167, 'n_state': 2656, 'same_sign': True}, '3': {'effect': 0.10338548399714809, 'n_state': 2762, 'same_sign': True}, '4': {'effect': 0.10492085246768046, 'n_state': 2766, 'same_sign': True}}"
1130,56959,0.10598468048823195,0.9973451327433628,0.8913604522551308,2.865271252872948e-30,lower_wick_atr:Q3:H0,feature_quintile_x_server_4h_block,lower_wick_atr,3,0.0,24,move_ge_1atr,3.6467088672928426e-30,1187,56824,0.09992299787659287,8.7124025199757e-29,1.0762379583499393e-28,4,"{'1': {'effect': 0.08311284152946741, 'n_state': 274, 'same_sign': True}, '2': {'effect': 0.10194921063043683, 'n_state': 311, 'same_sign': True}, '3': {'effect': 0.10516010535070697, 'n_state': 299, 'same_sign': True}, '4': {'effect': 0.10184973581575252, 'n_state': 303, 'same_sign': True}}"
2525,55564,0.10935087965639123,0.998019801980198,0.8886689223238068,6.271598853375452e-68,lower_wick_atr:Q3:H1,feature_quintile_x_server_4h_block,lower_wick_atr,3,1.0,24,move_ge_1atr,1.8937769086663128e-67,2581,55430,0.10462359616965256,1.2379572583219509e-64,3.1083492029605506e-64,4,"{'1': {'effect': 0.1009806258620185, 'n_state': 633, 'same_sign': True}, '2': {'effect': 0.09940700602957253, 'n_state': 635, 'same_sign': True}, '3': {'effect': 0.10290748151800122, 'n_state': 684, 'same_sign': True}, '4': {'effect': 0.10094311744142492, 'n_state': 629, 'same_sign': True}}"
2386,55703,0.1111430264079134,1.0,0.8888569735920866,1.622501492045356e-66,lower_wick_atr:Q3:H2,feature_quintile_x_server_4h_block,lower_wick_atr,3,2.0,24,move_ge_1atr,4.6558738467388474e-66,2510,55501,0.10893295702435568,3.9945130788217144e-68,1.15341565150977e-67,4,"{'1': {'effect': 0.10577040380627056, 'n_state': 632, 'same_sign': True}, '2': {'effect': 0.10574276056730669, 'n_state': 617, 'same_sign': True}, '3': {'effect': 0.10577409066350629, 'n_state': 634, 'same_sign': True}, '4': {'effect': 0.10414886499546072, 'n_state': 627, 'same_sign': True}}"
1696,56393,0.10978312911176924,1.0,0.8902168708882308,3.0634586603999324e-47,lower_wick_atr:Q3:H3,feature_quintile_x_server_4h_block,lower_wick_atr,3,3.0,24,move_ge_1atr,5.261404836820702e-47,1799,56212,0.10796627054721408,4.23637502799077e-49,7.117110047024494e-49,4,"{'1': {'effect': 0.10544146773689145, 'n_state': 453, 'same_sign': True}, '2': {'effect': 0.10533349532256109, 'n_state': 394, 'same_sign': True}, '3': {'effect': 0.10534995139563952, 'n_state': 403, 'same_sign': True}, '4': {'effect': 0.10561762556124044, 'n_state': 549, 'same_sign': True}}"
1560,56529,0.09436854738956324,0.9852564102564103,0.8908878628668471,9.813950144899294e-33,lower_wick_atr:Q3:H4,feature_quintile_x_server_4h_block,lower_wick_atr,3,4.0,24,move_ge_1atr,1.3698021048167596e-32,1489,56522,0.0908313062525753,1.2549352435283887e-29,1.6149863022565894e-29,4,"{'1': {'effect': 0.09836322938202857, 'n_state': 296, 'same_sign': True}, '2': {'effect': 0.09180354374120359, 'n_state': 373, 'same_sign': True}, '3': {'effect': 0.07564639551794539, 'n_state': 440, 'same_sign': True}, '4': {'effect': 0.09471218432331285, 'n_state': 380, 'same_sign': True}}"
1158,56931,0.08495535409967692,0.9766839378238342,0.8917285837241573,1.7773439672583237e-20,lower_wick_atr:Q3:H5,feature_quintile_x_server_4h_block,lower_wick_atr,3,5.0,24,move_ge_1atr,1.900770631651263e-20,1154,56857,0.09524766578953325,1.2358150317034115e-25,1.4097445546838918e-25,4,"{'1': {'effect': 0.08886897684811068, 'n_state': 248, 'same_sign': True}, '2': {'effect': 0.09595486593946079, 'n_state': 326, 'same_sign': True}, '3': {'effect': 0.09850839889883689, 'n_state': 302, 'same_sign': True}, '4': {'effect': 0.09066408037895113, 'n_state': 278, 'same_sign': True}}"
10507,47582,0.12662649742699017,0.9971447606357666,0.8705182632087765,4.105249e-317,lower_wick_atr:Q4,feature_quintile,lower_wick_atr,4,,24,move_ge_1atr,3.87066313e-316,10825,47186,0.12441651333345538,2.31558e-318,2.1832627e-317,4,"{'1': {'effect': 0.10555547274743271, 'n_state': 2616, 'same_sign': True}, '2': {'effect': 0.1055709584298149, 'n_state': 2501, 'same_sign': True}, '3': {'effect': 0.10601357634260988, 'n_state': 2752, 'same_sign': True}, '4': {'effect': 0.10738355014403733, 'n_state': 2956, 'same_sign': True}}"
1035,57054,0.10851123497037896,1.0,0.891488765029621,3.564633450206859e-29,lower_wick_atr:Q4:H0,feature_quintile_x_server_4h_block,lower_wick_atr,4,0.0,24,move_ge_1atr,4.427044768805293e-29,1174,56837,0.10504026892528284,2.5884884361324175e-31,3.612935521127422e-31,4,"{'1': {'effect': 0.10141714031600624, 'n_state': 272, 'same_sign': True}, '2': {'effect': 0.10515828322908183, 'n_state': 298, 'same_sign': True}, '3': {'effect': 0.10514917356803766, 'n_state': 293, 'same_sign': True}, '4': {'effect': 0.10194921063043683, 'n_state': 311, 'same_sign': True}}"
2371,55718,0.11067339478950222,0.9995782370307887,0.8889048422412865,1.3852978764611765e-65,lower_wick_atr:Q4:H1,feature_quintile_x_server_4h_block,lower_wick_atr,4,1.0,24,move_ge_1atr,3.5955484209273233e-65,2547,55464,0.1044945462348098,1.083375151696396e-63,2.620520000438403e-63,4,"{'1': {'effect': 0.0996806506093616, 'n_state': 659, 'same_sign': True}, '2': {'effect': 0.0986531876614144, 'n_state': 576, 'same_sign': True}, '3': {'effect': 0.10580543933054398, 'n_state': 651, 'same_sign': True}, '4': {'effect': 0.09970270402167336, 'n_state': 661, 'same_sign': True}}"
2669,55420,0.11092514142150156,0.9992506556762832,0.8883255142547817,1.5503017922657863e-73,lower_wick_atr:Q4:H2,feature_quintile_x_server_4h_block,lower_wick_atr,4,2.0,24,move_ge_1atr,5.043939633991502e-73,2629,55382,0.10958434148279228,5.994391125719103e-72,1.883951496654575e-71,4,"{'1': {'effect': 0.10578146514911191, 'n_state': 638, 'same_sign': True}, '2': {'effect': 0.10576303086279903, 'n_state': 628, 'same_sign': True}, '3': {'effect': 0.10584788182151139, 'n_state': 674, 'same_sign': True}, '4': {'effect': 0.10587558005652276, 'n_state': 689, 'same_sign': True}}"
1863,56226,0.1101092021484722,1.0,0.8898907978515278,7.272259759934757e-52,lower_wick_atr:Q4:H3,feature_quintile_x_server_4h_block,lower_wick_atr,4,3.0,24,move_ge_1atr,1.388340499623908e-51,1914,56097,0.10818760361516655,3.1574039740089976e-52,5.834882543968627e-52,4,"{'1': {'effect': 0.10548361866689837, 'n_state': 476, 'same_sign': True}, '2': {'effect': 0.10534446546666432, 'n_state': 400, 'same_sign': True}, '3': {'effect': 0.10546528803545052, 'n_state': 466, 'same_sign': True}, '4': {'effect': 0.105659917477672, 'n_state': 572, 'same_sign': True}}"
1549,56540,0.09954873495754646,0.9903163331181407,0.8907675981605943,5.345422676001293e-36,lower_wick_atr:Q4:H4,feature_quintile_x_server_4h_block,lower_wick_atr,4,4.0,24,move_ge_1atr,8.177434689776811e-36,1462,56549,0.09960439137332544,1.0802943832688001e-34,1.6099871131296312e-34,4,"{'1': {'effect': 0.10187502166152573, 'n_state': 305, 'same_sign': True}, '2': {'effect': 0.0942202800408779, 'n_state': 364, 'same_sign': True}, '3': {'effect': 0.08937083656250777, 'n_state': 379, 'same_sign': True}, '4': {'effect': 0.10537007135788323, 'n_state': 414, 'same_sign': True}}"
