n_state,n_comp,effect,state_mean,comp_mean,p,state,state_family,feature,quintile,hour_block,horizon_bars,outcome,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,confirmation_q,confirmation_quarters_same_sign,quarter_details,valid_months,same_sign_months,required_same_sign_months,median_month_effect,minimum_effect,valid_months_pass,month_sign_pass,median_effect_pass,halves_pass,robust_pass,month_details,half_details
6414,51675,-0.4723993097465042,0.4731836607421266,0.9455829704886308,0.0,dist_low24_atr:Q5:H0,feature_quintile_x_server_4h_block,dist_low24_atr,5,0.0,24,move_ge_1atr,0.0,6546,51465,-0.4630635843657998,0.0,0.0,4,"{'1': {'effect': -0.4314123712098206, 'n_state': 1591, 'same_sign': True}, '2': {'effect': -0.4300769654450341, 'n_state': 1597, 'same_sign': True}, '3': {'effect': -0.42251518687479056, 'n_state': 1670, 'same_sign': True}, '4': {'effect': -0.4078416758013802, 'n_state': 1688, 'same_sign': True}}",12,12,9,-0.46122064576305455,0.05,True,True,True,True,True,"{""1"": {""effect"": -0.46200758378084283, ""n_state"": 558, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": -0.4450392031829572, ""n_state"": 611, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": -0.4779679786774781, ""n_state"": 516, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": -0.45540392156862747, ""n_state"": 561, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.44432646237771856, ""n_state"": 522, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": -0.4946712380550667, ""n_state"": 511, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": -0.4643242314651413, ""n_state"": 535, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": -0.47870404077175094, ""n_state"": 536, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": -0.4571482336272214, ""n_state"": 526, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": -0.4812147149457117, ""n_state"": 563, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": -0.4390862778038377, ""n_state"": 545, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": -0.46043370774526626, ""n_state"": 562, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": -0.4667034557524671, ""minimum_effect_pass"": true, ""n_state"": 3188, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.4596010038920677, ""minimum_effect_pass"": true, ""n_state"": 3358, ""same_sign"": true, ""sufficient"": true}}"
2623,55466,0.0720900085600587,0.9622569576820434,0.8901669491219847,1.4049051359000323e-31,dist_low24_atr:Q5:H1,feature_quintile_x_server_4h_block,dist_low24_atr,5,1.0,24,move_ge_1atr,1.8651326804190086e-31,3075,54936,0.1032624748265831,4.567801133645715e-74,1.5403825720761462e-73,4,"{'1': {'effect': 0.1059458138398156, 'n_state': 727, 'same_sign': True}, '2': {'effect': 0.09963609146579133, 'n_state': 789, 'same_sign': True}, '3': {'effect': 0.10474440291235387, 'n_state': 780, 'same_sign': True}, '4': {'effect': 0.08652452751371531, 'n_state': 779, 'same_sign': True}}",12,12,9,0.10816038090372065,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.114778534923339, ""n_state"": 177, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.10129353233830851, ""n_state"": 324, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.07864493220868118, ""n_state"": 233, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.045125311989970385, ""n_state"": 222, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.11390857980933755, ""n_state"": 263, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.12280301301072816, ""n_state"": 287, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.10584487879368865, ""n_state"": 339, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.1120762711864407, ""n_state"": 244, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.10362689770635991, ""n_state"": 206, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.1067666126418152, ""n_state"": 199, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.11747851002865328, ""n_state"": 213, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.10955414916562611, ""n_state"": 368, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.11225490704430674, ""minimum_effect_pass"": true, ""n_state"": 1516, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.09465887759944025, ""minimum_effect_pass"": true, ""n_state"": 1559, ""same_sign"": true, ""sufficient"": true}}"
2653,55436,0.1108883905801924,0.9992461364493028,0.8883577458691103,4.432944678644535e-73,dist_low24_atr:Q5:H2,feature_quintile_x_server_4h_block,dist_low24_atr,5,2.0,24,move_ge_1atr,1.432182126946696e-72,2875,55136,0.1100732733604178,7.56485008210651e-79,2.6476975287372785e-78,4,"{'1': {'effect': 0.10606616683269543, 'n_state': 792, 'same_sign': True}, '2': {'effect': 0.10569672059771151, 'n_state': 592, 'same_sign': True}, '3': {'effect': 0.10584234391349845, 'n_state': 671, 'same_sign': True}, '4': {'effect': 0.10611809550453744, 'n_state': 820, 'same_sign': True}}",12,12,9,0.11125187722466251,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.11618883380038802, ""n_state"": 234, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.10139442231075702, ""n_state"": 329, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.0837899543378996, ""n_state"": 266, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.11122903842071752, ""n_state"": 225, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.11376953125, ""n_state"": 258, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.12316849816849818, ""n_state"": 300, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.1075174825174825, ""n_state"": 148, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.1112747160286075, ""n_state"": 210, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.11961939284096057, ""n_state"": 234, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.10808039376538148, ""n_state"": 259, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.11561822125813448, ""n_state"": 140, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.11018755328218244, ""n_state"": 272, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.11517115506388054, ""minimum_effect_pass"": true, ""n_state"": 1384, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.10523525045070525, ""minimum_effect_pass"": true, ""n_state"": 1491, ""same_sign"": true, ""sufficient"": true}}"
4570,53519,-0.3533905400904066,0.5678336980306345,0.9212242381210412,0.0,dist_low24_atr:Q5:H4,feature_quintile_x_server_4h_block,dist_low24_atr,5,4.0,24,move_ge_1atr,0.0,4517,53494,-0.3539829290606966,0.0,0.0,4,"{'1': {'effect': -0.42251955732063884, 'n_state': 1053, 'same_sign': True}, '2': {'effect': -0.3255224487392059, 'n_state': 1171, 'same_sign': True}, '3': {'effect': -0.28641574080730503, 'n_state': 1300, 'same_sign': True}, '4': {'effect': -0.3074933457701755, 'n_state': 993, 'same_sign': True}}",12,12,9,-0.3451830827761662,0.05,True,True,True,True,True,"{""1"": {""effect"": -0.46713943693750154, ""n_state"": 353, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": -0.33133650697879746, ""n_state"": 343, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": -0.20839387540280652, ""n_state"": 284, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": -0.43718716743791175, ""n_state"": 366, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.47573516716443126, ""n_state"": 339, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": -0.38547182419651826, ""n_state"": 361, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": -0.3881465511159524, ""n_state"": 322, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": -0.3223279486612083, ""n_state"": 445, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": -0.3310159479661444, ""n_state"": 404, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": -0.331899587860622, ""n_state"": 425, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": -0.3584665776917104, ""n_state"": 424, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": -0.2293237127726111, ""n_state"": 451, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": -0.39018833958095955, ""minimum_effect_pass"": true, ""n_state"": 2224, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.318825879247266, ""minimum_effect_pass"": true, ""n_state"": 2293, ""same_sign"": true, ""sufficient"": true}}"
1609,56480,-0.1537402592886684,0.7439403356121814,0.8976805949008498,1.9053893847931516e-86,dist_low24_atr:Q5:H5,feature_quintile_x_server_4h_block,dist_low24_atr,5,5.0,24,move_ge_1atr,7.215490948970785e-86,1600,56411,-0.1649308645476945,2.9024942039612776e-100,1.1866834710000976e-99,4,"{'1': {'effect': -0.23402355065084857, 'n_state': 338, 'same_sign': True}, '2': {'effect': -0.16632067071425982, 'n_state': 445, 'same_sign': True}, '3': {'effect': -0.12555854794125898, 'n_state': 445, 'same_sign': True}, '4': {'effect': -0.13279259282889222, 'n_state': 372, 'same_sign': True}}",12,12,9,-0.15491016849829503,0.05,True,True,True,True,True,"{""1"": {""effect"": -0.280997003520286, ""n_state"": 109, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": -0.162860855843312, ""n_state"": 162, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": -0.09551377822045148, ""n_state"": 128, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": -0.20207623584270462, ""n_state"": 82, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.04283288382778938, ""n_state"": 94, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": -0.3237394906488221, ""n_state"": 135, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": -0.13245214141316242, ""n_state"": 177, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": -0.16970613763174214, ""n_state"": 125, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": -0.20747110824802284, ""n_state"": 143, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": -0.10438413094046928, ""n_state"": 157, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": -0.1292884126127516, ""n_state"": 109, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": -0.14695948115327806, ""n_state"": 179, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": -0.19472641266076374, ""minimum_effect_pass"": true, ""n_state"": 783, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.136331919875318, ""minimum_effect_pass"": true, ""n_state"": 817, ""same_sign"": true, ""sufficient"": true}}"
6257,51832,0.1094131973023675,0.99105002397315,0.8816368266707826,1.1448574706419547e-154,tickvol_z48:Q1,feature_quintile,tickvol_z48,1,,24,move_ge_1atr,5.1351859362775064e-154,5201,52810,0.1085852206549503,1.2646523059217693e-131,5.460461358279041e-131,4,"{'1': {'effect': 0.10273231882664757, 'n_state': 1062, 'same_sign': True}, '2': {'effect': 0.10091673848618299, 'n_state': 1330, 'same_sign': True}, '3': {'effect': 0.10097414984761965, 'n_state': 1339, 'same_sign': True}, '4': {'effect': 0.10035845398805776, 'n_state': 1470, 'same_sign': True}}",12,12,9,0.11140224870399112,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.11817583863187897, ""n_state"": 312, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.08851631419676242, ""n_state"": 523, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.08748510131108467, ""n_state"": 451, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.11353530950305146, ""n_state"": 496, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.1105741508361775, ""n_state"": 359, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.1202063975095482, ""n_state"": 391, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.1119559163925582, ""n_state"": 428, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.11360597789569238, ""n_state"": 487, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.11150484290101581, ""n_state"": 415, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.10947038034747791, ""n_state"": 430, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.10952157453840539, ""n_state"": 411, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.11129965450696644, ""n_state"": 498, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.11418293702151772, ""minimum_effect_pass"": true, ""n_state"": 2392, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.10330245535270877, ""minimum_effect_pass"": true, ""n_state"": 2809, ""same_sign"": true, ""sufficient"": true}}"
1699,56390,0.1097889696754743,1.0,0.8902110303245256,2.531394621124013e-47,tickvol_z48:Q1:H1,feature_quintile_x_server_4h_block,tickvol_z48,1,1.0,24,move_ge_1atr,4.380165973630313e-47,1564,56447,0.1075167856573422,9.587321232895816e-43,1.506579050883628e-42,4,"{'1': {'effect': 0.10519291434117928, 'n_state': 317, 'same_sign': True}, '2': {'effect': 0.10538653886226301, 'n_state': 423, 'same_sign': True}, '3': {'effect': 0.1054139961440258, 'n_state': 438, 'same_sign': True}, '4': {'effect': 0.10531887201735357, 'n_state': 386, 'same_sign': True}}",12,12,9,0.10904197897851953,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.11290322580645162, ""n_state"": 99, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.09795996920708239, ""n_state"": 153, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.08106914071128779, ""n_state"": 119, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.10866860223973451, ""n_state"": 114, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.10941535571730454, ""n_state"": 95, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.11837183718371835, ""n_state"": 123, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.10709621245102308, ""n_state"": 130, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.10970551638324344, ""n_state"": 142, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.11741160773849235, ""n_state"": 151, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.105484387510008, ""n_state"": 139, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.11549295774647883, ""n_state"": 135, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.1077083333333333, ""n_state"": 164, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.11247317303844895, ""minimum_effect_pass"": true, ""n_state"": 740, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.10281116176267435, ""minimum_effect_pass"": true, ""n_state"": 824, ""same_sign"": true, ""sufficient"": true}}"
1390,56699,0.1091906382828621,1.0,0.8908093617171379,7.8572497629539e-39,tickvol_z48:Q1:H3,feature_quintile_x_server_4h_block,tickvol_z48,1,3.0,24,move_ge_1atr,1.2604338161405215e-38,1154,56857,0.1058573351144037,2.834937936797079e-31,3.9331571375382903e-31,4,"{'1': {'effect': 0.10105358286733268, 'n_state': 250, 'same_sign': True}, '2': {'effect': 0.10509636864252692, 'n_state': 264, 'same_sign': True}, '3': {'effect': 0.10514370852895827, 'n_state': 290, 'same_sign': True}, '4': {'effect': 0.10525311735835319, 'n_state': 350, 'same_sign': True}}",12,12,9,0.1075151816896493,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.11247913188647751, ""n_state"": 81, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.09715594579118148, ""n_state"": 110, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.08106914071128779, ""n_state"": 119, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.10882658359293873, ""n_state"": 121, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.09878953342727415, ""n_state"": 96, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.11708378672470077, ""n_state"": 73, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.10594315245478036, ""n_state"": 80, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.10887013788845445, ""n_state"": 105, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.11556139198949444, ""n_state"": 79, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.10466732869910622, ""n_state"": 100, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.11447594501718217, ""n_state"": 94, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.10620377978635986, ""n_state"": 96, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.10957448048080176, ""minimum_effect_pass"": true, ""n_state"": 514, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.10216197666437887, ""minimum_effect_pass"": true, ""n_state"": 640, ""same_sign"": true, ""sufficient"": true}}"
1109,56980,0.0976209993793402,0.9891794409377818,0.8915584415584416,1.729636024974541e-25,tickvol_z48:Q1:H4,feature_quintile_x_server_4h_block,tickvol_z48,1,4.0,24,move_ge_1atr,2.0230173254132608e-25,734,57277,0.0866407661148968,2.522058615127801e-14,2.5496522542429852e-14,4,"{'1': {'effect': 0.09379802066942189, 'n_state': 180, 'same_sign': True}, '2': {'effect': 0.09333574122819033, 'n_state': 173, 'same_sign': True}, '3': {'effect': 0.07121960332109456, 'n_state': 208, 'same_sign': True}, '4': {'effect': 0.08753810473623058, 'n_state': 173, 'same_sign': True}}",12,12,9,0.08754870770970169,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.11196510178645613, ""n_state"": 59, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.05940515849847172, ""n_state"": 55, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.08025366280341129, ""n_state"": 73, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.08470887571276031, ""n_state"": 45, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.10832171083217113, ""n_state"": 52, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.0875615682048082, ""n_state"": 69, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.10557939914163095, ""n_state"": 64, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.10795918367346935, ""n_state"": 64, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.06982885557728058, ""n_state"": 45, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.10355669090194541, ""n_state"": 46, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.019843523250678285, ""n_state"": 54, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.08753584721459517, ""n_state"": 108, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.09943690304192676, ""minimum_effect_pass"": true, ""n_state"": 353, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.07467508090112152, ""minimum_effect_pass"": true, ""n_state"": 381, ""same_sign"": true, ""sufficient"": true}}"
1780,56309,0.0844463963990029,0.9752808988764043,0.8908345024774015,6.0586701307683936e-30,tickvol_z48:Q1:H5,feature_quintile_x_server_4h_block,tickvol_z48,1,5.0,24,move_ge_1atr,7.626990736825608e-30,1223,56788,0.0943421073319936,1.4748054434135816e-26,1.7293403930382603e-26,4,"{'1': {'effect': 0.09937086798891026, 'n_state': 180, 'same_sign': True}, '2': {'effect': 0.08887754763389955, 'n_state': 368, 'same_sign': True}, '3': {'effect': 0.10184973581575252, 'n_state': 303, 'same_sign': True}, '4': {'effect': 0.08635464115078895, 'n_state': 372, 'same_sign': True}}",12,12,9,0.09741540374910485,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.11134063210080558, ""n_state"": 32, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.061138625874457286, ""n_state"": 167, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.08062390158172228, ""n_state"": 94, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.09938477337441065, ""n_state"": 111, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.08142285742158917, ""n_state"": 38, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.11803422553751641, ""n_state"": 110, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.09934932953225639, ""n_state"": 132, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.09470741214556422, ""n_state"": 138, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.0847723704866562, ""n_state"": 98, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.0954814779659533, ""n_state"": 109, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.1146236559139785, ""n_state"": 100, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.10616016427104724, ""n_state"": 94, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.09866651145093919, ""minimum_effect_pass"": true, ""n_state"": 548, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.09015811207187252, ""minimum_effect_pass"": true, ""n_state"": 675, ""same_sign"": true, ""sufficient"": true}}"
7689,50400,0.1171412082195344,0.9950578748862012,0.8779166666666667,4.421494811138909e-211,tickvol_z48:Q2,feature_quintile,tickvol_z48,2,,24,move_ge_1atr,2.0633642451981578e-210,9135,48876,0.1189742118757417,6.664897804204786e-255,3.1744152428274348e-254,4,"{'1': {'effect': 0.10454623835156485, 'n_state': 1951, 'same_sign': True}, '2': {'effect': 0.10740245477931754, 'n_state': 2403, 'same_sign': True}, '3': {'effect': 0.1021359990290811, 'n_state': 2391, 'same_sign': True}, '4': {'effect': 0.10344040912273955, 'n_state': 2390, 'same_sign': True}}",12,12,9,0.12193737312501002,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.12271688267653968, ""n_state"": 661, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.11033876809225585, ""n_state"": 850, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.09124007839560455, ""n_state"": 758, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.11246793833817459, ""n_state"": 782, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.12580993520518358, ""n_state"": 650, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.12632199602780536, ""n_state"": 640, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.12278012098112079, ""n_state"": 767, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.1262258544488848, ""n_state"": 821, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.1347753365590073, ""n_state"": 815, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.12115786357348035, ""n_state"": 836, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.119, ""n_state"": 750, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.11541265742631035, ""n_state"": 805, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.12650989860010042, ""minimum_effect_pass"": true, ""n_state"": 4354, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.11185904035199268, ""minimum_effect_pass"": true, ""n_state"": 4781, ""same_sign"": true, ""sufficient"": true}}"
2599,55490,0.1075418058333843,0.9961523662947288,0.8886105604613443,1.5144802447566696e-67,tickvol_z48:Q2:H1,feature_quintile_x_server_4h_block,tickvol_z48,2,1.0,24,move_ge_1atr,4.514128213403751e-67,2822,55189,0.1066152625269579,7.983334150579818e-73,2.5792310332642487e-72,4,"{'1': {'effect': 0.10270493117451951, 'n_state': 652, 'same_sign': True}, '2': {'effect': 0.10311446998160945, 'n_state': 719, 'same_sign': True}, '3': {'effect': 0.10302748395008066, 'n_state': 704, 'same_sign': True}, '4': {'effect': 0.10191436323668512, 'n_state': 747, 'same_sign': True}}",12,12,9,0.10891775039516266,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.11671719359029886, ""n_state"": 255, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.09984307571596707, ""n_state"": 251, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.07542946584412735, ""n_state"": 258, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.10712228697353787, ""n_state"": 238, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.11313425588735126, ""n_state"": 235, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.10660682875507543, ""n_state"": 162, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.11004249608588679, ""n_state"": 253, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.11191030251745293, ""n_state"": 237, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.11029783062618648, ""n_state"": 229, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.10779300470443853, ""n_state"": 246, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.11797255422753428, ""n_state"": 232, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.09984609465178917, ""n_state"": 226, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.11204891451636467, ""minimum_effect_pass"": true, ""n_state"": 1371, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.10146426335103242, ""minimum_effect_pass"": true, ""n_state"": 1451, ""same_sign"": true, ""sufficient"": true}}"
