interval_id,target_symbol,currency,research_profile,mask_start_server_epoch,mask_end_server_epoch,source_event_ids
355,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1738771800,1738772400,224037
356,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1738777200,1738777800,238524
357,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1738778100,1738778700,193571;193644
358,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1738779900,1738780500,230917
359,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1738859100,1738859700,237400
360,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1738945500,1738946100,229859;229871;229895
361,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1739296500,1739297100,247545
362,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1739377500,1739378100,229739;229751;229763;230055;230067
363,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1739382900,1739383500,247546
364,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1739384700,1739385300,232560
365,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1739393700,1739394300,223988
366,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1739463900,1739464500,229691;237401
367,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1739480100,1739480700,223991
368,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1739550300,1739550900,221076;221088
369,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1740068700,1740069300,225961;237402
370,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1740081300,1740081900,238964
371,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1740160500,1740161100,225285
372,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1740506100,1740506700,228878
373,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1740592500,1740593100,221052
374,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1740594300,1740594900,235702
375,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1740673500,1740674100,221112;237403;243472;243555
376,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1740759900,1740760500,243400;243412
377,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1740764400,1740765000,237247
378,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1741023600,1741024200,246983
379,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1741024500,1741025100,225562;225568
380,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1741191000,1741191600,224038
381,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1741196400,1741197000,247237
382,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1741197300,1741197900,193572;193645
383,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1741199100,1741199700,239151
384,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1741278300,1741278900,246611
385,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1741364700,1741365300,229860;229872;229896
386,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1741379100,1741379700,249796
387,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1741712100,1741712700,229932
388,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1741793100,1741793700,229740;229752;229764;230056;230068
389,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1741800300,1741800900,241524
390,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1741809300,1741809900,223989
391,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1741879500,1741880100,229692;246612
392,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1741895700,1741896300,223992
393,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1742225100,1742225700,221077;221089
394,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1742405100,1742405700,244597
395,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1742417700,1742418300,215015
396,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1742419500,1742420100,215023
397,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1742484300,1742484900,225962;246613
398,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1742489700,1742490300,225286
399,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1742921700,1742922300,221053;228879
400,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1743002700,1743003300,221113
401,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1743009900,1743010500,246163
402,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1743089100,1743089700,243473;243556;246614
403,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1743175500,1743176100,243401;243413
404,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1743439200,1743439800,246576
405,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1743525600,1743526200,250234
406,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1743526500,1743527100,193544;193558;229933
407,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1743606600,1743607200,224039
408,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1743614700,1743615300,247092
409,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1743693900,1743694500,250062
410,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1743698400,1743699000,250405
411,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1743699300,1743699900,193573;193646
412,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1743780300,1743780900,229861;229873;229897
413,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1743790800,1743791400,252698
414,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1744219500,1744220100,248209
415,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1744228500,1744229100,223990
416,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1744298700,1744299300,229741;229753;229765;230057;230069;250063
417,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1744314900,1744315500,223993
418,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1744385100,1744385700,229693
419,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1744817100,1744817700,221078;221090
420,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1744824300,1744824900,248949
421,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1744835100,1744835700,254165
422,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1744903500,1744904100,225963;250064
423,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1745427300,1745427900,221054
424,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1745429100,1745429700,249641
425,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1745508300,1745508900,221114;250065
426,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1745513700,1745514300,225287
427,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1745945700,1745946300,228880;229934
428,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746025800,1746026400,224040
429,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746026700,1746027300,243474;243557
430,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746031200,1746031800,250019
431,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746032100,1746032700,243402;243414
432,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746033900,1746034500,250459
433,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746113100,1746113700,253255
434,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746117600,1746118200,253402
435,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746118500,1746119100,193545;193559
436,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746199500,1746200100,229862;229874;229898
437,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746463200,1746463800,253835
438,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746464100,1746464700,225574;225601
439,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746561300,1746561900,247079
440,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746638700,1746639300,250460
441,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746651300,1746651900,215016
442,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746653100,1746653700,215024
443,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746717900,1746718500,253256
444,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1746734100,1746734700,247082
445,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1747149900,1747150500,229742;229754;229766;230058;230070
446,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1747243500,1747244100,251215
447,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1747322700,1747323900,221079;221091;225964;229694;253257;256954
448,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1747848300,1747848900,251869
449,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1747927500,1747928100,253258
450,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1747932900,1747933500,225288
451,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1748019300,1748019900,221055
452,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1748208900,1748209500,257511
453,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1748359500,1748360100,221115
454,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1748364900,1748365500,228881
455,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1748532300,1748532900,243475;243558;253259
456,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1748544900,1748545500,252514
457,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1748618700,1748619300,243403;243415
458,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1748623200,1748623800,253225
459,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1748882400,1748883000,256493
460,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1748883300,1748883900,225563;225569
461,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1748894100,1748894700,258745
462,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1748969700,1748970300,229935
463,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1749049800,1749050400,224041
464,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1749055200,1749055800,256653
465,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1749056100,1749056700,225575;225602
466,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1749057900,1749058500,253424
467,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1749137100,1749137700,256277
468,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1749223500,1749224100,229863;229875;229899
469,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1749655500,1749656100,229743;229755;229767;230059;230071
470,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1749662700,1749663300,254083
471,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1749671700,1749672300,247080
472,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1749741900,1749742500,229695;256278
473,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1749758100,1749758700,247083
474,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1750173900,1750174500,221080;221092
475,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1750260300,1750260900,256279
476,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1750267500,1750268100,254648
477,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1750280100,1750280700,215017
478,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1750281900,1750282500,215025
479,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1750433100,1750433700,225965
480,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1750697700,1750698300,225289
481,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1750784100,1750784700,228882;260536
482,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1750870500,1750871100,221056;260537
483,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1750872300,1750872900,255345
484,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1750951500,1750952100,221116;243476;243559;256280
485,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1751037900,1751038500,243404;243416
486,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1751301600,1751302200,256216
487,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1751387100,1751387700,261293
488,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1751388000,1751388600,259217
489,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1751388900,1751389500,193547;193561;229936
490,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1751469000,1751469600,224042
491,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1751477100,1751477700,256052
492,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1751556300,1751556900,229864;229876;229900;259139
493,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1751560800,1751561400,259394
494,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1751561700,1751562300,193576;193649
495,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1752081900,1752082500,256808
496,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1752090900,1752091500,247081
497,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1752161100,1752161700,259140
498,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1752177300,1752177900,247084
499,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1752593100,1752593700,229744;229756;229768;230060;230072
500,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1752679500,1752680100,229696
501,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1752686700,1752687300,257414
502,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1752765900,1752766500,221081;221093;225966;259141
503,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1753197900,1753198500,263278
504,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1753289700,1753290300,225290
505,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1753291500,1753292100,258010
506,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1753370700,1753371300,259142
507,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1753376100,1753376700,221057
508,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1753457100,1753457700,221117
509,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1753808100,1753808700,228883;229937
510,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1753888200,1753888800,224043
511,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1753889100,1753889700,243477;243560
512,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1753896300,1753896900,258656
513,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1753908900,1753909500,215018
514,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1753910700,1753911300,215026
515,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1753975500,1753976100,243405;243417;259143
516,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1753980000,1753980600,259071
517,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1754061900,1754062500,229865;229877;229901
518,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1754066400,1754067000,261953
519,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1754067300,1754067900,193548;193562
520,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1754412000,1754412600,262256
521,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1754412900,1754413500,193577;193650
522,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1754501100,1754501700,259397
523,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1754510100,1754510700,256032
524,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1754580300,1754580900,261852
525,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1754596500,1754597100,256035
526,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1755012300,1755012900,229745;229757;229769;230061;230073
527,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1755105900,1755106500,259957
528,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1755185100,1755185700,229697;261853
529,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1755271500,1755272100,221082;221094
530,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1755710700,1755711300,260543
531,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1755789900,1755790500,225967;261854
532,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1755795300,1755795900,225291
533,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1755881700,1755882300,265698
534,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1756140900,1756141500,221058
535,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1756221900,1756222500,221118
536,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1756227300,1756227900,228884
537,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1756315500,1756316100,261151
538,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1756394700,1756395300,243478;243561;261855
539,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1756481100,1756481700,243406;243418
540,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1756485600,1756486200,261766
541,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1756831200,1756831800,264858
542,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1756832100,1756832700,225564;225570
543,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1756918500,1756919100,229938
544,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1756998600,1756999200,224044
545,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1756999500,1757000100,264649
546,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1757004000,1757004600,264999
547,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1757004900,1757005500,225576;225603
548,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1757012100,1757012700,261958
549,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1757085900,1757086500,229866;229878;229902
550,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1757517900,1757518500,229698
551,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1757525100,1757525700,262474
552,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1757534100,1757534700,256033
553,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1757604300,1757604900,229746;229758;229770;230062;230074;264650
554,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1757620500,1757621100,256036
555,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1758036300,1758036900,221083;221095
556,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1758129900,1758130500,263174
557,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1758142500,1758143100,215019
558,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1758144300,1758144900,215027
559,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1758209100,1758209700,225968;264651
560,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1758646500,1758647100,225292
561,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1758655800,1758656400,269030
562,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1758732900,1758733500,221059
563,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1758734700,1758735300,263721
564,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1758813900,1758814500,221119;243479;243562;264652
565,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1758900300,1758900900,243407;243419
566,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1759250400,1759251000,264587
567,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1759251300,1759251900,228885;229939
568,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1759331400,1759332000,224045
569,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1759336800,1759337400,267322
570,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1759337700,1759338300,193550;193564
571,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1759339500,1759340100,264308
572,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1759509600,1759510200,267480
573,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1759683300,1759683900,274275;274278
574,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1759944300,1759944900,265086
575,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1759953300,1759953900,256034
576,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1760023500,1760024100,270956
577,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1760039700,1760040300,256037
578,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1760469300,1760469900,271977
579,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1760628300,1760628900,225969
580,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1760640900,1760641500,265579
581,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1761153900,1761154500,266151
582,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1761238500,1761239100,225293
583,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1761319500,1761320100,272109;272110;272111;272116;272117
584,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1761670500,1761671100,228886
585,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1761758700,1761759300,266682
586,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1761771300,1761771900,215020
587,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1761773100,1761773700,215028
588,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1761928800,1761929400,267191
589,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1762191600,1762192200,271431
590,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1762192500,1762193100,253576;253578
591,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1762359000,1762359600,224046
