state,outcome,btcusdt_2024_all_n,btcusdt_2024_all_effect,btcusdt_2024_h1_n,btcusdt_2024_h1_effect,btcusdt_2024_h2_n,btcusdt_2024_h2_effect,ethusdt_2024_all_n,ethusdt_2024_all_effect,ethusdt_2024_h1_n,ethusdt_2024_h1_effect,ethusdt_2024_h2_n,ethusdt_2024_h2_effect,discovery_counts_ok,discovery_same_sign_all_blocks,discovery_sign,discovery_worst_abs_effect,discovery_eligible
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q2 & range_atr=Q1,direction_1h_atr,54,-0.18507251251928278,31,-0.3367229404198422,23,0.014288159164836015,50,0.11237572601862052,26,-0.7732175208232307,24,1.0691554849029499,False,False,0,0.014288159164836015,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q2 & range_atr=Q1,up_first_1atr_1h,52,-0.035833167661323884,30,-0.06282904422589952,22,0.0014343309040161234,48,0.06714535269547567,24,0.004857608290318172,24,0.1294354290816624,False,False,0,0.0014343309040161234,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q2 & range_atr=Q2,direction_1h_atr,141,0.012750625907129644,72,-0.05532077466739477,69,0.08301454052484508,158,-0.13949074998044506,83,-0.01743060234296042,75,-0.27782857683357265,False,False,0,0.012750625907129644,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q2 & range_atr=Q2,up_first_1atr_1h,139,-0.008162996106260256,71,0.0531333970886545,68,-0.07209508086068978,157,-0.017647640935097575,83,-0.0011664880952240164,74,-0.036105111458878125,False,False,0,0.0011664880952240164,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q2 & range_atr=Q3,direction_1h_atr,300,-0.19915075470661137,154,0.030853328270606592,146,-0.4426837033449129,289,0.11232651194655317,144,0.02874846312691503,145,0.19520946616065432,False,False,0,0.02874846312691503,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q2 & range_atr=Q3,up_first_1atr_1h,288,-0.03209385142200766,147,0.00043626189654943914,141,-0.06594155562080656,283,0.009945706052366166,141,-0.012872888163582563,142,0.032604443166169395,False,False,0,0.00043626189654943914,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q2 & range_atr=Q4,direction_1h_atr,596,0.025049343449386578,296,0.15620343321957264,300,-0.10432595496627767,655,-0.19972164892561217,345,-0.3167033907096574,310,-0.07296261890172681,True,False,0,0.025049343449386578,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q2 & range_atr=Q4,up_first_1atr_1h,586,0.011160794008405694,290,0.014182450026974047,296,0.008191087660772922,639,-0.003961846052568163,332,-0.02225082544462159,307,0.01583608054746044,True,False,0,0.003961846052568163,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q2 & range_atr=Q5,direction_1h_atr,1905,-0.1278854569000103,926,-0.05011055474886478,979,-0.20084724210879315,1964,-0.026531183612381617,975,0.05241374578697781,989,-0.1042766200391449,True,False,0,0.026531183612381617,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q2 & range_atr=Q5,up_first_1atr_1h,1848,-0.004947386775543017,898,0.022768580124508775,950,-0.031197248043352277,1904,0.007271403115643726,942,0.001672894914521994,962,0.012751437397670706,True,False,0,0.001672894914521994,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q3 & range_atr=Q1,direction_1h_atr,45,0.02141068866361579,28,-0.8414246296711375,17,1.4333146378820902,29,1.0597305120583147,15,0.8046337071986458,14,1.3307646762238052,False,False,0,0.02141068866361579,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q3 & range_atr=Q1,up_first_1atr_1h,43,-0.03225535013001801,26,-0.034623916020771306,17,-0.027977433801866236,28,-0.20964036159023863,15,-0.22847572504301517,13,-0.1878722632260299,False,True,-1,0.027977433801866236,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q3 & range_atr=Q2,direction_1h_atr,112,-0.19180088005925489,60,-0.46196162048228673,52,0.11760725309310555,103,0.3455585079769584,54,0.7310319618157244,49,-0.08237902919856446,False,False,0,0.08237902919856446,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q3 & range_atr=Q2,up_first_1atr_1h,108,-0.07144570327385952,58,-0.08236927411095701,50,-0.058565669095983874,98,-0.015762810569830477,51,-0.06376984269007396,47,0.03635032269868366,False,False,0,0.015762810569830477,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q3 & range_atr=Q3,direction_1h_atr,215,0.34611887343543873,114,0.3132939805571985,101,0.3812056254983053,203,-0.02244039636436735,104,-0.15588724159350997,99,0.11604073781110916,False,False,0,0.02244039636436735,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q3 & range_atr=Q3,up_first_1atr_1h,210,0.016914085085928787,110,0.00383762244076713,100,0.03143433090401615,200,-0.010354647304524345,102,-0.014750234846936716,98,-0.005768652550990683,False,False,0,0.00383762244076713,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q3 & range_atr=Q4,direction_1h_atr,446,-0.21695884519440706,214,-0.057262912263023776,232,-0.36333290776329435,496,-0.16867642649226539,261,-0.12529081045926432,235,-0.22022987144450026,False,True,-1,0.057262912263023776,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q3 & range_atr=Q4,up_first_1atr_1h,439,-0.009900103003885663,210,-0.03425761565447094,229,0.012351361471701683,490,-0.005558728937177404,258,0.024237453251558516,232,-0.038668019194199654,False,False,0,0.005558728937177404,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q3 & range_atr=Q5,direction_1h_atr,1469,0.11839381459876713,764,0.12929418208912785,705,0.10524988206966845,1504,-0.03672426971611257,739,-0.11505953053575618,765,0.039578783096764505,True,False,0,0.03672426971611257,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q3 & range_atr=Q5,up_first_1atr_1h,1414,0.03586740898974777,734,0.02836078320370994,680,0.044081389727545495,1471,-0.01812827068997641,720,-0.0034757250430151876,751,-0.03218241379450271,True,False,0,0.0034757250430151876,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q4 & range_atr=Q1,direction_1h_atr,70,0.33840880159713455,41,0.45361935691492594,29,0.16956153048206163,46,0.16872652335646804,28,0.29918473189515543,18,-0.04987506430217554,False,False,0,0.04987506430217554,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q4 & range_atr=Q1,up_first_1atr_1h,70,0.0883426565145003,41,0.06481323219686475,29,0.12212398607642994,46,-0.08231116904365476,28,-0.10228524885253898,18,-0.05112012647389319,False,False,0,0.05112012647389319,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q4 & range_atr=Q2,direction_1h_atr,141,-0.3044803760244516,68,0.044718273413141066,73,-0.6289572351523037,157,-0.11595742194165519,85,-0.27467538639596495,72,0.06611750698380522,False,False,0,0.044718273413141066,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q4 & range_atr=Q2,up_first_1atr_1h,139,-0.008162996106260256,67,-0.03347581039505376,72,0.015323219792904963,155,-0.02438690536904048,84,-0.030856677423967527,71,-0.01669133148171792,False,False,0,0.008162996106260256,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q4 & range_atr=Q3,direction_1h_atr,313,-0.027971068988107077,148,-0.08663345893594801,165,0.025936018240704066,349,0.049357256483906445,191,0.22690833127395818,158,-0.17136015911469574,False,False,0,0.025936018240704066,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q4 & range_atr=Q3,up_first_1atr_1h,307,-0.0022576226851274694,145,-0.006507205145439787,162,0.0014343309040161234,343,0.009018530538041303,187,0.012878998664649755,156,0.00443542908166239,False,False,0,0.0014343309040161234,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q4 & range_atr=Q4,direction_1h_atr,601,-0.22620744827727213,298,-0.3844510830741257,303,-0.07050056649531425,655,0.16367006750437896,325,0.14192200876136044,330,0.18519810845941123,True,False,0,0.07050056649531425,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q4 & range_atr=Q4,up_first_1atr_1h,591,0.003474394488877819,295,-0.004636953830419288,296,0.01156946603915121,643,0.002312537765460143,320,-0.0076423917096818395,323,0.012175367162157724,True,False,0,0.002312537765460143,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q4 & range_atr=Q5,direction_1h_atr,1804,-0.014316330260515396,883,-0.04238452399210926,921,0.013015714904331566,1877,-0.11266980871545876,958,-0.09565517601012599,919,-0.13188893571670648,True,False,0,0.013015714904331566,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q4 & range_atr=Q5,up_first_1atr_1h,1757,0.004051250709150189,860,-0.01825540081504684,897,0.0254031157423662,1831,0.009833774323001643,932,-0.009090889563759086,899,0.02946323775796944,True,False,0,0.004051250709150189,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q5 & range_atr=Q1,direction_1h_atr,178,-0.2682708360382172,89,-0.3447827883307265,89,-0.1919159073759341,170,0.0674139698495812,90,0.031478377314859536,80,0.10407679172114245,False,False,0,0.031478377314859536,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q5 & range_atr=Q1,up_first_1atr_1h,176,-0.02578072010887633,88,-0.018889650286505577,88,-0.03265657818689299,167,-0.040264826945242915,89,-0.06817609957485038,78,-0.00838508373885044,False,True,-1,0.00838508373885044,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q5 & range_atr=Q2,direction_1h_atr,465,0.22150903475574196,240,0.26238647981375895,225,0.17681393412456928,423,0.04649590632103816,209,0.07195431446225717,214,0.02196885077167468,False,True,1,0.02196885077167468,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q5 & range_atr=Q2,up_first_1atr_1h,452,0.04687615841083398,233,0.04461015462960838,219,0.04937953638346815,409,0.040097675433861946,201,0.057096414260467465,208,0.023666198312431663,False,True,1,0.023666198312431663,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q5 & range_atr=Q3,direction_1h_atr,894,-0.08018560421363166,469,0.02747807707454379,425,-0.20060539495899918,930,-0.1496767145047706,448,-0.1446258469966546,482,-0.15273070685713305,True,False,0,0.02747807707454379,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q5 & range_atr=Q3,up_first_1atr_1h,877,-0.0025027580481321032,462,0.014660133263277975,415,-0.021457235361044102,894,-0.002066056700497476,424,-0.00929333510590824,470,0.00443542908166239,True,False,0,0.002066056700497476,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q5 & range_atr=Q4,direction_1h_atr,1591,-0.050977407058264576,792,0.012551514346026513,799,-0.11398384434756115,1569,-0.12999528892783407,785,-0.11360850227249938,784,-0.14674757223618537,True,False,0,0.012551514346026513,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q5 & range_atr=Q4,up_first_1atr_1h,1552,0.009715999666193909,775,0.017386009537541325,777,0.0020778315475167286,1532,-0.002534803962487786,761,0.006828698960489044,771,-0.011777281683577556,True,False,0,0.0020778315475167286,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q5 & range_atr=Q5,direction_1h_atr,3402,-0.06277374022662496,1689,-0.17697947240943235,1713,0.049871483939309715,3261,-0.07652051166393375,1613,-0.13296618771988322,1648,-0.02099587758781163,True,False,0,0.02099587758781163,False
atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q5 & range_atr=Q5,up_first_1atr_1h,3303,-0.0108442298658466,1640,-0.007137987315330441,1663,-0.014500726221660376,3182,-0.005725483256755648,1577,-0.012580565457303905,1605,0.0010086378044038002,True,False,0,0.0010086378044038002,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q1 & body_atr=Q1,direction_1h_atr,201,-0.24828404410172847,102,-0.045029938746863715,99,-0.45827960155472225,203,0.06682872089052949,109,0.07597971358888891,94,0.05149699926794938,False,False,0,0.045029938746863715,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q1 & body_atr=Q1,up_first_1atr_1h,194,-0.023144825076074127,98,0.00383762244076713,96,-0.05064900242931719,194,0.014954631045991096,106,-0.051746165294587476,88,0.09534451999075333,False,False,0,0.00383762244076713,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q1 & body_atr=Q2,direction_1h_atr,722,-0.09961716917387754,393,-0.1449235530344673,329,-0.04838404485360974,729,0.039338936959342874,390,0.12677289660057975,339,-0.06571683211863287,True,False,0,0.039338936959342874,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q1 & body_atr=Q2,up_first_1atr_1h,693,0.014893883065726865,380,0.0012060434933987008,313,0.03178576860369664,696,-0.00828568178728295,374,0.007531405081762033,322,-0.026620471539455626,True,False,0,0.0012060434933987008,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q1 & body_atr=Q3,direction_1h_atr,945,0.00801538661069822,514,0.004120694752519194,431,0.009800852043052317,1022,-0.0020483281655534515,517,-0.033004983513273134,505,0.028677729748055894,True,False,0,0.0020483281655534515,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q1 & body_atr=Q3,up_first_1atr_1h,896,-0.010764486342642599,491,-0.009400666764935506,405,-0.012145916009564106,973,-0.003062766523434901,495,0.003847507280217155,478,-0.010208922382772767,True,False,0,0.003062766523434901,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q1 & body_atr=Q4,direction_1h_atr,722,0.010030354099530701,376,-0.09848724353575163,346,0.12658331800771022,819,0.06304422723652638,428,0.1439665074892743,391,-0.02846083649734503,True,False,0,0.010030354099530701,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q1 & body_atr=Q4,up_first_1atr_1h,693,-0.012523144351300586,364,-0.015393146790002088,329,-0.009203966968324317,767,0.007904805107470436,408,0.004857608290318172,359,0.01139921738249805,True,False,0,0.004857608290318172,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q1 & body_atr=Q5,direction_1h_atr,191,-0.03245201942113758,97,0.04617688628970086,94,-0.11419521279826925,206,0.03745467423935171,128,-0.10101826663298252,78,0.24666306874285696,False,False,0,0.03245201942113758,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q1 & body_atr=Q5,up_first_1atr_1h,183,0.005360611237373025,95,0.08278499086181978,88,-0.0781111236414384,197,-0.03850185542635176,122,-0.052519440890009705,75,-0.015564570918337628,False,False,0,0.005360611237373025,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q2 & body_atr=Q1,direction_1h_atr,415,-0.06258497125493305,212,-0.3137885567383135,203,0.19897658548776354,346,0.17888843570587148,184,0.26269678509487737,162,0.07963537240750859,False,False,0,0.06258497125493305,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q2 & body_atr=Q1,up_first_1atr_1h,404,-0.022124104447310222,205,-0.008357499510452393,199,-0.03625411130703915,331,0.0001136306410949861,178,0.010475585818408073,153,-0.01190444019938336,False,False,0,0.0001136306410949861,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q2 & body_atr=Q2,direction_1h_atr,1212,0.1370263080213978,597,0.12010459187161127,615,0.15370642448055272,1211,-0.06621195478636532,621,-0.20076156481291144,590,0.07364544246680371,True,False,0,0.06621195478636532,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q2 & body_atr=Q2,up_first_1atr_1h,1177,-0.009691085444475334,576,-0.00831515533701066,601,-0.011044870427098674,1171,0.003364396247994894,604,0.011480124846609596,567,-0.005264747285180671,True,False,0,0.003364396247994894,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q2 & body_atr=Q3,direction_1h_atr,1546,-0.10053422957119595,758,-0.11264161317449532,788,-0.08851059610259128,1485,0.04594431946172664,733,-0.013632920469607568,752,0.10440537586253941,True,False,0,0.013632920469607568,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q2 & body_atr=Q3,up_first_1atr_1h,1497,-0.03778579085643208,733,-0.0186726094828345,764,-0.056157292132633096,1434,0.0011586023468006523,712,0.014689068964475471,722,-0.012185069533296067,True,False,0,0.0011586023468006523,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q2 & body_atr=Q4,direction_1h_atr,1298,-0.0038548177521494434,658,-0.051981033953220714,640,0.04507327369068415,1257,0.042023342076539225,626,0.19079629374806467,631,-0.10566103747294807,True,False,0,0.0038548177521494434,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q2 & body_atr=Q4,up_first_1atr_1h,1255,-0.015299916052375073,635,-0.012697810630099005,620,-0.01792050780566129,1215,-0.00975793948559428,602,-0.00012578041400074236,613,-0.019218730787831928,True,True,-1,0.00012578041400074236,True
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q2 & body_atr=Q5,direction_1h_atr,401,0.058835798654733824,193,-0.09578694668744542,208,0.2031627671510914,363,0.08681253417754468,181,-0.09896631702070563,182,0.27141317132780896,False,False,0,0.058835798654733824,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q2 & body_atr=Q5,up_first_1atr_1h,388,0.03097888626413209,187,-0.00953136151645212,201,0.06859851000849371,341,0.01784183363389208,173,0.025088822163150504,168,0.010387810034043321,False,False,0,0.00953136151645212,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q3 & body_atr=Q1,direction_1h_atr,510,0.03735656059676671,275,0.00981329080527095,235,0.06704259155898432,482,-0.17650770312736347,247,-0.19378082937398175,235,-0.16007344198807108,False,False,0,0.00981329080527095,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q3 & body_atr=Q1,up_first_1atr_1h,497,0.01570684162516428,269,0.020566246976083113,228,0.010206260728577554,469,-0.02200709933011069,242,-0.003406854519599156,227,-0.04182007752626715,False,False,0,0.003406854519599156,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q3 & body_atr=Q2,direction_1h_atr,1478,0.05269804026112337,780,0.10031030473882832,698,-0.0023131281938246276,1541,-0.005850168405653012,786,-0.03698721150442944,755,0.025120999764178906,True,False,0,0.0023131281938246276,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q3 & body_atr=Q2,up_first_1atr_1h,1426,0.012446042609471186,752,0.019795069249277764,674,0.004401689954461219,1500,-0.008021313971190991,761,0.01471306164117231,739,-0.03142384020115224,True,False,0,0.004401689954461219,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q3 & body_atr=Q3,direction_1h_atr,1873,-0.05668838900071472,951,-0.027946925888537234,922,-0.08693224604544483,1798,-0.0005445931856106652,916,0.025800496658794157,882,-0.029280195338764775,True,False,0,0.0005445931856106652,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q3 & body_atr=Q3,up_first_1atr_1h,1814,-0.018871077931869262,919,-0.011940397145739967,895,-0.02593997077196153,1743,-0.005394807947094626,882,-0.015550554974987973,861,0.0050161491745776,True,False,0,0.0050161491745776,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q3 & body_atr=Q4,direction_1h_atr,1505,-0.08041885888612905,782,-0.07203280379767928,723,-0.09079135290395884,1431,-0.07392442671365318,729,-0.014910359421797144,702,-0.13658079690344618,True,True,-1,0.014910359421797144,True
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q3 & body_atr=Q4,up_first_1atr_1h,1472,-0.02590423789543761,766,-0.034021385392131065,706,-0.016979266829694917,1386,-0.019885671835548846,709,-0.02546679227385673,677,-0.014028381848913696,True,True,-1,0.014028381848913696,True
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q3 & body_atr=Q5,direction_1h_atr,519,0.07754214366392992,292,0.14781864222327604,227,-0.01703258831393595,530,0.17553881554326145,288,0.20558896072884023,242,0.13421285553257817,True,False,0,0.01703258831393595,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q3 & body_atr=Q5,up_first_1atr_1h,502,0.012588530162764344,281,0.019851857316211974,221,0.0036967743429301425,512,0.03589535269547567,280,0.04771475114746099,232,0.021676808392007252,True,True,1,0.0036967743429301425,True
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q4 & body_atr=Q1,direction_1h_atr,404,-0.07637147908302316,217,-0.1246978617600929,187,-0.02270035288252019,353,-0.015825898690937278,185,0.028793230319829256,168,-0.06806661003741801,False,False,0,0.015825898690937278,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q4 & body_atr=Q1,up_first_1atr_1h,394,0.010242583998184063,215,0.03872134337099964,179,-0.02370533390045315,343,-0.011389632727264842,180,0.027079830512540426,163,-0.05384677950729466,False,False,0,0.010242583998184063,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q4 & body_atr=Q2,direction_1h_atr,1233,0.01493378556471315,608,0.03845328534203783,625,-0.007721336121757454,1229,0.02838769661248599,622,0.061380352173654125,607,-0.006412706712985248,True,False,0,0.006412706712985248,False
atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q4 & body_atr=Q2,up_first_1atr_1h,1186,0.0009420301594050828,584,0.00041296490652054096,602,0.0014343309040161234,1194,-0.010430024188946452,600,-0.011809058376348491,594,-0.009032584386351072,True,False,0,0.00041296490652054096,False
